Sub_idx,Node_idx,Gene_num,Gene_name,NodeType
0,4292,4292,ACACB-PROT,Gene-PROT
1,4327,4327,ADIPOQ-PROT,Gene-PROT
2,4328,4328,ADIPOR1-PROT,Gene-PROT
3,4329,4329,ADIPOR2-PROT,Gene-PROT
4,4347,4347,AGRP-PROT,Gene-PROT
5,4529,4529,CAMKK2-PROT,Gene-PROT
6,4654,4654,CHUK-PROT,Gene-PROT
7,4693,4693,CPT1A-PROT,Gene-PROT
8,4694,4694,CPT1B-PROT,Gene-PROT
9,4695,4695,CPT1C-PROT,Gene-PROT
10,4997,4997,G6PC1-PROT,Gene-PROT
11,4998,4998,G6PC2-PROT,Gene-PROT
12,4999,4999,G6PC3-PROT,Gene-PROT
13,5217,5217,IKBKB-PROT,Gene-PROT
14,5219,5219,IKBKG-PROT,Gene-PROT
15,5303,5303,IRS1-PROT,Gene-PROT
16,5304,5304,IRS2-PROT,Gene-PROT
17,5305,5305,IRS4-PROT,Gene-PROT
18,5341,5341,JAK2-PROT,Gene-PROT
19,5436,5436,LEP-PROT,Gene-PROT
20,5437,5437,LEPR-PROT,Gene-PROT
21,5514,5514,MAPK10-PROT,Gene-PROT
22,5524,5524,MAPK8-PROT,Gene-PROT
23,5528,5528,MAPK9-PROT,Gene-PROT
24,5592,5592,MTOR-PROT,Gene-PROT
25,5632,5632,NFKB1-PROT,Gene-PROT
26,5634,5634,NFKBIA-PROT,Gene-PROT
27,5635,5635,NFKBIB-PROT,Gene-PROT
28,5636,5636,NFKBIE-PROT,Gene-PROT
29,5670,5670,NPY-PROT,Gene-PROT
30,5720,5720,PCK1-PROT,Gene-PROT
31,5721,5721,PCK2-PROT,Gene-PROT
32,5845,5845,POMC-PROT,Gene-PROT
33,5849,5849,PPARA-PROT,Gene-PROT
34,5852,5852,PPARGC1A-PROT,Gene-PROT
35,5902,5902,PRKAA1-PROT,Gene-PROT
36,5903,5903,PRKAA2-PROT,Gene-PROT
37,5904,5904,PRKAB1-PROT,Gene-PROT
38,5905,5905,PRKAB2-PROT,Gene-PROT
39,5909,5909,PRKAG1-PROT,Gene-PROT
40,5910,5910,PRKAG2-PROT,Gene-PROT
41,5911,5911,PRKAG3-PROT,Gene-PROT
42,5922,5922,PRKCQ-PROT,Gene-PROT
43,5950,5950,PTPN11-PROT,Gene-PROT
44,6022,6022,RELA-PROT,Gene-PROT
45,6152,6152,SLC2A1-PROT,Gene-PROT
46,6154,6154,SLC2A4-PROT,Gene-PROT
47,6179,6179,SOCS3-PROT,Gene-PROT
48,6211,6211,STAT3-PROT,Gene-PROT
49,6220,6220,STK11-PROT,Gene-PROT
50,6311,6311,TNF-PROT,Gene-PROT
51,6317,6317,TNFRSF1A-PROT,Gene-PROT
52,6318,6318,TNFRSF1B-PROT,Gene-PROT
53,6339,6339,TRADD-PROT,Gene-PROT
54,6341,6341,TRAF2-PROT,Gene-PROT
55,4292,4292,ACACB-PROT,Gene-PROT
56,4327,4327,ADIPOQ-PROT,Gene-PROT
57,4328,4328,ADIPOR1-PROT,Gene-PROT
58,4329,4329,ADIPOR2-PROT,Gene-PROT
59,4347,4347,AGRP-PROT,Gene-PROT
60,4529,4529,CAMKK2-PROT,Gene-PROT
61,4654,4654,CHUK-PROT,Gene-PROT
62,4693,4693,CPT1A-PROT,Gene-PROT
63,4694,4694,CPT1B-PROT,Gene-PROT
64,4695,4695,CPT1C-PROT,Gene-PROT
65,4997,4997,G6PC1-PROT,Gene-PROT
66,4998,4998,G6PC2-PROT,Gene-PROT
67,4999,4999,G6PC3-PROT,Gene-PROT
68,5217,5217,IKBKB-PROT,Gene-PROT
69,5219,5219,IKBKG-PROT,Gene-PROT
70,5303,5303,IRS1-PROT,Gene-PROT
71,5304,5304,IRS2-PROT,Gene-PROT
72,5305,5305,IRS4-PROT,Gene-PROT
73,5341,5341,JAK2-PROT,Gene-PROT
74,5436,5436,LEP-PROT,Gene-PROT
75,5437,5437,LEPR-PROT,Gene-PROT
76,5514,5514,MAPK10-PROT,Gene-PROT
77,5524,5524,MAPK8-PROT,Gene-PROT
78,5528,5528,MAPK9-PROT,Gene-PROT
79,5592,5592,MTOR-PROT,Gene-PROT
80,5632,5632,NFKB1-PROT,Gene-PROT
81,5634,5634,NFKBIA-PROT,Gene-PROT
82,5635,5635,NFKBIB-PROT,Gene-PROT
83,5636,5636,NFKBIE-PROT,Gene-PROT
84,5670,5670,NPY-PROT,Gene-PROT
85,5720,5720,PCK1-PROT,Gene-PROT
86,5721,5721,PCK2-PROT,Gene-PROT
87,5845,5845,POMC-PROT,Gene-PROT
88,5849,5849,PPARA-PROT,Gene-PROT
89,5852,5852,PPARGC1A-PROT,Gene-PROT
90,5902,5902,PRKAA1-PROT,Gene-PROT
91,5903,5903,PRKAA2-PROT,Gene-PROT
92,5904,5904,PRKAB1-PROT,Gene-PROT
93,5905,5905,PRKAB2-PROT,Gene-PROT
94,5909,5909,PRKAG1-PROT,Gene-PROT
95,5910,5910,PRKAG2-PROT,Gene-PROT
96,5911,5911,PRKAG3-PROT,Gene-PROT
97,5922,5922,PRKCQ-PROT,Gene-PROT
98,5950,5950,PTPN11-PROT,Gene-PROT
99,6022,6022,RELA-PROT,Gene-PROT
100,6152,6152,SLC2A1-PROT,Gene-PROT
101,6154,6154,SLC2A4-PROT,Gene-PROT
102,6179,6179,SOCS3-PROT,Gene-PROT
103,6211,6211,STAT3-PROT,Gene-PROT
104,6220,6220,STK11-PROT,Gene-PROT
105,6311,6311,TNF-PROT,Gene-PROT
106,6317,6317,TNFRSF1A-PROT,Gene-PROT
107,6318,6318,TNFRSF1B-PROT,Gene-PROT
108,6339,6339,TRADD-PROT,Gene-PROT
109,6341,6341,TRAF2-PROT,Gene-PROT
110,4292,4292,ACACB-PROT,Gene-PROT
111,4327,4327,ADIPOQ-PROT,Gene-PROT
112,4328,4328,ADIPOR1-PROT,Gene-PROT
113,4329,4329,ADIPOR2-PROT,Gene-PROT
114,4347,4347,AGRP-PROT,Gene-PROT
115,4529,4529,CAMKK2-PROT,Gene-PROT
116,4654,4654,CHUK-PROT,Gene-PROT
117,4693,4693,CPT1A-PROT,Gene-PROT
118,4694,4694,CPT1B-PROT,Gene-PROT
119,4695,4695,CPT1C-PROT,Gene-PROT
120,4997,4997,G6PC1-PROT,Gene-PROT
121,4998,4998,G6PC2-PROT,Gene-PROT
122,4999,4999,G6PC3-PROT,Gene-PROT
123,5217,5217,IKBKB-PROT,Gene-PROT
124,5219,5219,IKBKG-PROT,Gene-PROT
125,5303,5303,IRS1-PROT,Gene-PROT
126,5304,5304,IRS2-PROT,Gene-PROT
127,5305,5305,IRS4-PROT,Gene-PROT
128,5341,5341,JAK2-PROT,Gene-PROT
129,5436,5436,LEP-PROT,Gene-PROT
130,5437,5437,LEPR-PROT,Gene-PROT
131,5514,5514,MAPK10-PROT,Gene-PROT
132,5524,5524,MAPK8-PROT,Gene-PROT
133,5528,5528,MAPK9-PROT,Gene-PROT
134,5592,5592,MTOR-PROT,Gene-PROT
