Sub_idx,Node_idx,Gene_num,Gene_name,NodeType
0,4352,4352,AJUBA-PROT,Gene-PROT
1,4722,4722,CSNK1E-PROT,Gene-PROT
2,4787,4787,DCHS1-PROT,Gene-PROT
3,4788,4788,DCHS2-PROT,Gene-PROT
4,4919,4919,FAT4-PROT,Gene-PROT
5,4977,4977,FRMD1-PROT,Gene-PROT
6,4978,4978,FRMD6-PROT,Gene-PROT
7,5423,5423,LATS1-PROT,Gene-PROT
8,5424,5424,LATS2-PROT,Gene-PROT
9,5456,5456,LIMD1-PROT,Gene-PROT
10,5583,5583,MOB1A-PROT,Gene-PROT
11,5584,5584,MOB1B-PROT,Gene-PROT
12,5627,5627,NF2-PROT,Gene-PROT
13,5708,5708,PAK1-PROT,Gene-PROT
14,6007,6007,RASSF1-PROT,Gene-PROT
15,6008,6008,RASSF2-PROT,Gene-PROT
16,6009,6009,RASSF4-PROT,Gene-PROT
17,6011,6011,RASSF6-PROT,Gene-PROT
18,6097,6097,SAV1-PROT,Gene-PROT
19,6221,6221,STK3-PROT,Gene-PROT
20,6257,6257,TEAD1-PROT,Gene-PROT
21,6258,6258,TEAD2-PROT,Gene-PROT
22,6259,6259,TEAD3-PROT,Gene-PROT
23,6260,6260,TEAD4-PROT,Gene-PROT
24,6338,6338,TPTEP2-CSNK1E-PROT,Gene-PROT
25,6412,6412,WTIP-PROT,Gene-PROT
26,6413,6413,WWC1-PROT,Gene-PROT
27,6414,6414,WWTR1-PROT,Gene-PROT
28,6419,6419,YAP1-PROT,Gene-PROT
29,4352,4352,AJUBA-PROT,Gene-PROT
30,4722,4722,CSNK1E-PROT,Gene-PROT
31,4787,4787,DCHS1-PROT,Gene-PROT
32,4788,4788,DCHS2-PROT,Gene-PROT
33,4919,4919,FAT4-PROT,Gene-PROT
34,4977,4977,FRMD1-PROT,Gene-PROT
35,4978,4978,FRMD6-PROT,Gene-PROT
36,5423,5423,LATS1-PROT,Gene-PROT
37,5424,5424,LATS2-PROT,Gene-PROT
38,5456,5456,LIMD1-PROT,Gene-PROT
39,5583,5583,MOB1A-PROT,Gene-PROT
40,5584,5584,MOB1B-PROT,Gene-PROT
41,5627,5627,NF2-PROT,Gene-PROT
42,5708,5708,PAK1-PROT,Gene-PROT
43,6007,6007,RASSF1-PROT,Gene-PROT
44,6008,6008,RASSF2-PROT,Gene-PROT
45,6009,6009,RASSF4-PROT,Gene-PROT
46,6011,6011,RASSF6-PROT,Gene-PROT
47,6097,6097,SAV1-PROT,Gene-PROT
48,6221,6221,STK3-PROT,Gene-PROT
49,6257,6257,TEAD1-PROT,Gene-PROT
50,6258,6258,TEAD2-PROT,Gene-PROT
51,6259,6259,TEAD3-PROT,Gene-PROT
52,6260,6260,TEAD4-PROT,Gene-PROT
53,6338,6338,TPTEP2-CSNK1E-PROT,Gene-PROT
54,6412,6412,WTIP-PROT,Gene-PROT
55,6413,6413,WWC1-PROT,Gene-PROT
56,6414,6414,WWTR1-PROT,Gene-PROT
57,6419,6419,YAP1-PROT,Gene-PROT
58,4352,4352,AJUBA-PROT,Gene-PROT
59,4722,4722,CSNK1E-PROT,Gene-PROT
60,4787,4787,DCHS1-PROT,Gene-PROT
61,4788,4788,DCHS2-PROT,Gene-PROT
62,4919,4919,FAT4-PROT,Gene-PROT
63,4977,4977,FRMD1-PROT,Gene-PROT
64,4978,4978,FRMD6-PROT,Gene-PROT
65,5423,5423,LATS1-PROT,Gene-PROT
66,5424,5424,LATS2-PROT,Gene-PROT
67,5456,5456,LIMD1-PROT,Gene-PROT
68,5583,5583,MOB1A-PROT,Gene-PROT
69,5584,5584,MOB1B-PROT,Gene-PROT
70,5627,5627,NF2-PROT,Gene-PROT
71,5708,5708,PAK1-PROT,Gene-PROT
72,6007,6007,RASSF1-PROT,Gene-PROT
73,6008,6008,RASSF2-PROT,Gene-PROT
74,6009,6009,RASSF4-PROT,Gene-PROT
75,6011,6011,RASSF6-PROT,Gene-PROT
76,6097,6097,SAV1-PROT,Gene-PROT
77,6221,6221,STK3-PROT,Gene-PROT
78,6257,6257,TEAD1-PROT,Gene-PROT
79,6258,6258,TEAD2-PROT,Gene-PROT
80,6259,6259,TEAD3-PROT,Gene-PROT
81,6260,6260,TEAD4-PROT,Gene-PROT
82,6338,6338,TPTEP2-CSNK1E-PROT,Gene-PROT
83,6412,6412,WTIP-PROT,Gene-PROT
84,6413,6413,WWC1-PROT,Gene-PROT
85,6414,6414,WWTR1-PROT,Gene-PROT
86,6419,6419,YAP1-PROT,Gene-PROT
