Sub_idx,Node_idx,Gene_num,Gene_name,NodeType
0,4291,4291,ACACA-PROT,Gene-PROT
1,4292,4292,ACACB-PROT,Gene-PROT
2,4316,4316,ADCY2-PROT,Gene-PROT
3,4353,4353,AKT1-PROT,Gene-PROT
4,4355,4355,AKT2-PROT,Gene-PROT
5,4356,4356,AKT3-PROT,Gene-PROT
6,4395,4395,ATF2-PROT,Gene-PROT
7,4396,4396,ATF4-PROT,Gene-PROT
8,4514,4514,CALM1-PROT,Gene-PROT
9,4515,4515,CALM2-PROT,Gene-PROT
10,4516,4516,CALM3-PROT,Gene-PROT
11,4517,4517,CALML3-PROT,Gene-PROT
12,4518,4518,CALML4-PROT,Gene-PROT
13,4519,4519,CALML5-PROT,Gene-PROT
14,4520,4520,CALML6-PROT,Gene-PROT
15,4524,4524,CAMK2A-PROT,Gene-PROT
16,4525,4525,CAMK2B-PROT,Gene-PROT
17,4526,4526,CAMK2D-PROT,Gene-PROT
18,4527,4527,CAMK2G-PROT,Gene-PROT
19,4693,4693,CPT1A-PROT,Gene-PROT
20,4694,4694,CPT1B-PROT,Gene-PROT
21,4695,4695,CPT1C-PROT,Gene-PROT
22,4697,4697,CREB1-PROT,Gene-PROT
23,4698,4698,CREB3-PROT,Gene-PROT
24,4699,4699,CREB3L1-PROT,Gene-PROT
25,4700,4700,CREB3L2-PROT,Gene-PROT
26,4701,4701,CREB3L3-PROT,Gene-PROT
27,4702,4702,CREB3L4-PROT,Gene-PROT
28,4703,4703,CREB5-PROT,Gene-PROT
29,4704,4704,CREBBP-PROT,Gene-PROT
30,4708,4708,CRTC2-PROT,Gene-PROT
31,4887,4887,EP300-PROT,Gene-PROT
32,4970,4970,FOXO1-PROT,Gene-PROT
33,4997,4997,G6PC1-PROT,Gene-PROT
34,4998,4998,G6PC2-PROT,Gene-PROT
35,4999,4999,G6PC3-PROT,Gene-PROT
36,5014,5014,GCG-PROT,Gene-PROT
37,5015,5015,GCGR-PROT,Gene-PROT
38,5045,5045,GNAQ-PROT,Gene-PROT
39,5046,5046,GNAS-PROT,Gene-PROT
40,5113,5113,GYS1-PROT,Gene-PROT
41,5114,5114,GYS2-PROT,Gene-PROT
42,5335,5335,ITPR1-PROT,Gene-PROT
43,5336,5336,ITPR2-PROT,Gene-PROT
44,5337,5337,ITPR3-PROT,Gene-PROT
45,5720,5720,PCK1-PROT,Gene-PROT
46,5721,5721,PCK2-PROT,Gene-PROT
47,5729,5729,PDE3B-PROT,Gene-PROT
48,5748,5748,PFKFB1-PROT,Gene-PROT
49,5764,5764,PHKA1-PROT,Gene-PROT
50,5765,5765,PHKA2-PROT,Gene-PROT
51,5766,5766,PHKB-PROT,Gene-PROT
52,5767,5767,PHKG1-PROT,Gene-PROT
53,5768,5768,PHKG2-PROT,Gene-PROT
54,5795,5795,PKM-PROT,Gene-PROT
55,5821,5821,PLCB1-PROT,Gene-PROT
56,5822,5822,PLCB2-PROT,Gene-PROT
57,5823,5823,PLCB3-PROT,Gene-PROT
58,5824,5824,PLCB4-PROT,Gene-PROT
59,5849,5849,PPARA-PROT,Gene-PROT
60,5852,5852,PPARGC1A-PROT,Gene-PROT
61,5887,5887,PPP3CA-PROT,Gene-PROT
62,5888,5888,PPP3CB-PROT,Gene-PROT
63,5889,5889,PPP3CC-PROT,Gene-PROT
64,5890,5890,PPP3R1-PROT,Gene-PROT
65,5891,5891,PPP3R2-PROT,Gene-PROT
66,5892,5892,PPP4C-PROT,Gene-PROT
67,5893,5893,PPP4R3A-PROT,Gene-PROT
68,5894,5894,PPP4R3C-PROT,Gene-PROT
69,5902,5902,PRKAA1-PROT,Gene-PROT
70,5903,5903,PRKAA2-PROT,Gene-PROT
71,5904,5904,PRKAB1-PROT,Gene-PROT
72,5905,5905,PRKAB2-PROT,Gene-PROT
73,5906,5906,PRKACA-PROT,Gene-PROT
74,5907,5907,PRKACB-PROT,Gene-PROT
75,5908,5908,PRKACG-PROT,Gene-PROT
76,5909,5909,PRKAG1-PROT,Gene-PROT
77,5910,5910,PRKAG2-PROT,Gene-PROT
78,5911,5911,PRKAG3-PROT,Gene-PROT
79,5931,5931,PRMT1-PROT,Gene-PROT
80,5962,5962,PYGB-PROT,Gene-PROT
81,5963,5963,PYGL-PROT,Gene-PROT
82,5964,5964,PYGM-PROT,Gene-PROT
83,6134,6134,SIK1-PROT,Gene-PROT
84,6135,6135,SIK2-PROT,Gene-PROT
85,4291,4291,ACACA-PROT,Gene-PROT
86,4292,4292,ACACB-PROT,Gene-PROT
87,4316,4316,ADCY2-PROT,Gene-PROT
88,4353,4353,AKT1-PROT,Gene-PROT
89,4355,4355,AKT2-PROT,Gene-PROT
90,4356,4356,AKT3-PROT,Gene-PROT
91,4395,4395,ATF2-PROT,Gene-PROT
92,4396,4396,ATF4-PROT,Gene-PROT
93,4514,4514,CALM1-PROT,Gene-PROT
94,4515,4515,CALM2-PROT,Gene-PROT
95,4516,4516,CALM3-PROT,Gene-PROT
96,4517,4517,CALML3-PROT,Gene-PROT
97,4518,4518,CALML4-PROT,Gene-PROT
98,4519,4519,CALML5-PROT,Gene-PROT
99,4520,4520,CALML6-PROT,Gene-PROT
100,4524,4524,CAMK2A-PROT,Gene-PROT
101,4525,4525,CAMK2B-PROT,Gene-PROT
102,4526,4526,CAMK2D-PROT,Gene-PROT
103,4527,4527,CAMK2G-PROT,Gene-PROT
104,4693,4693,CPT1A-PROT,Gene-PROT
105,4694,4694,CPT1B-PROT,Gene-PROT
106,4695,4695,CPT1C-PROT,Gene-PROT
107,4697,4697,CREB1-PROT,Gene-PROT
108,4698,4698,CREB3-PROT,Gene-PROT
109,4699,4699,CREB3L1-PROT,Gene-PROT
