Sub_idx,Node_idx,Gene_num,Gene_name,NodeType
0,4353,4353,AKT1-PROT,Gene-PROT
1,4355,4355,AKT2-PROT,Gene-PROT
2,4356,4356,AKT3-PROT,Gene-PROT
3,4446,4446,BCL10-PROT,Gene-PROT
4,4484,4484,BUB1B-PAK6-PROT,Gene-PROT
5,4532,4532,CARD11-PROT,Gene-PROT
6,4554,4554,CBLB-PROT,Gene-PROT
7,4608,4608,CD247-PROT,Gene-PROT
8,4609,4609,CD28-PROT,Gene-PROT
9,4612,4612,CD3E-PROT,Gene-PROT
10,4613,4613,CD4-PROT,Gene-PROT
11,4615,4615,CD40LG-PROT,Gene-PROT
12,4622,4622,CD8A-PROT,Gene-PROT
13,4623,4623,CD8B-PROT,Gene-PROT
14,4624,4624,CD8B2-PROT,Gene-PROT
15,4627,4627,CDC42-PROT,Gene-PROT
16,4631,4631,CDK4-PROT,Gene-PROT
17,4654,4654,CHUK-PROT,Gene-PROT
18,4711,4711,CSF2-PROT,Gene-PROT
19,4733,4733,CTLA4-PROT,Gene-PROT
20,4806,4806,DLG1-PROT,Gene-PROT
21,4967,4967,FOS-PROT,Gene-PROT
22,4986,4986,FYN-PROT,Gene-PROT
23,5072,5072,GRAP2-PROT,Gene-PROT
24,5074,5074,GRB2-PROT,Gene-PROT
25,5106,5106,GSK3B-PROT,Gene-PROT
26,5151,5151,HRAS-PROT,Gene-PROT
27,5179,5179,ICOS-PROT,Gene-PROT
28,5203,5203,IFNG-PROT,Gene-PROT
29,5217,5217,IKBKB-PROT,Gene-PROT
30,5219,5219,IKBKG-PROT,Gene-PROT
31,5220,5220,IL10-PROT,Gene-PROT
32,5249,5249,IL2-PROT,Gene-PROT
33,5268,5268,IL4-PROT,Gene-PROT
34,5270,5270,IL5-PROT,Gene-PROT
35,5331,5331,ITK-PROT,Gene-PROT
36,5344,5344,JUN-PROT,Gene-PROT
37,5373,5373,KRAS-PROT,Gene-PROT
38,5422,5422,LAT-PROT,Gene-PROT
39,5425,5425,LCK-PROT,Gene-PROT
40,5427,5427,LCP2-PROT,Gene-PROT
41,5485,5485,MALT1-PROT,Gene-PROT
42,5489,5489,MAP2K1-PROT,Gene-PROT
43,5490,5490,MAP2K2-PROT,Gene-PROT
44,5495,5495,MAP2K7-PROT,Gene-PROT
45,5500,5500,MAP3K14-PROT,Gene-PROT
46,5507,5507,MAP3K7-PROT,Gene-PROT
47,5508,5508,MAP3K8-PROT,Gene-PROT
48,5513,5513,MAPK1-PROT,Gene-PROT
49,5514,5514,MAPK10-PROT,Gene-PROT
50,5515,5515,MAPK11-PROT,Gene-PROT
51,5516,5516,MAPK12-PROT,Gene-PROT
52,5517,5517,MAPK13-PROT,Gene-PROT
53,5518,5518,MAPK14-PROT,Gene-PROT
54,5520,5520,MAPK3-PROT,Gene-PROT
55,5524,5524,MAPK8-PROT,Gene-PROT
56,5528,5528,MAPK9-PROT,Gene-PROT
57,5616,5616,NCK1-PROT,Gene-PROT
58,5617,5617,NCK2-PROT,Gene-PROT
59,5628,5628,NFATC1-PROT,Gene-PROT
60,5629,5629,NFATC2-PROT,Gene-PROT
61,5630,5630,NFATC3-PROT,Gene-PROT
62,5632,5632,NFKB1-PROT,Gene-PROT
63,5634,5634,NFKBIA-PROT,Gene-PROT
64,5635,5635,NFKBIB-PROT,Gene-PROT
65,5636,5636,NFKBIE-PROT,Gene-PROT
66,5674,5674,NRAS-PROT,Gene-PROT
67,5708,5708,PAK1-PROT,Gene-PROT
68,5709,5709,PAK2-PROT,Gene-PROT
69,5710,5710,PAK3-PROT,Gene-PROT
70,5711,5711,PAK4-PROT,Gene-PROT
71,5712,5712,PAK5-PROT,Gene-PROT
72,5713,5713,PAK6-PROT,Gene-PROT
73,5722,5722,PDCD1-PROT,Gene-PROT
74,5744,5744,PDPK1-PROT,Gene-PROT
75,5778,5778,PIK3CA-PROT,Gene-PROT
76,5779,5779,PIK3CB-PROT,Gene-PROT
77,5780,5780,PIK3CD-PROT,Gene-PROT
78,5782,5782,PIK3R1-PROT,Gene-PROT
79,5783,5783,PIK3R2-PROT,Gene-PROT
80,5784,5784,PIK3R3-PROT,Gene-PROT
81,5829,5829,PLCG1-PROT,Gene-PROT
82,5887,5887,PPP3CA-PROT,Gene-PROT
83,5888,5888,PPP3CB-PROT,Gene-PROT
84,5889,5889,PPP3CC-PROT,Gene-PROT
85,5890,5890,PPP3R1-PROT,Gene-PROT
86,5891,5891,PPP3R2-PROT,Gene-PROT
87,5922,5922,PRKCQ-PROT,Gene-PROT
88,5953,5953,PTPN6-PROT,Gene-PROT
89,5955,5955,PTPRC-PROT,Gene-PROT
90,5976,5976,RAF1-PROT,Gene-PROT
91,6003,6003,RASGRP1-PROT,Gene-PROT
92,6022,6022,RELA-PROT,Gene-PROT
93,6034,6034,RHOA-PROT,Gene-PROT
94,6187,6187,SOS1-PROT,Gene-PROT
95,6188,6188,SOS2-PROT,Gene-PROT
96,6261,6261,TEC-PROT,Gene-PROT
97,6311,6311,TNF-PROT,Gene-PROT
98,6373,6373,VAV1-PROT,Gene-PROT
99,6374,6374,VAV2-PROT,Gene-PROT
100,6375,6375,VAV3-PROT,Gene-PROT
101,6426,6426,ZAP70-PROT,Gene-PROT
102,4353,4353,AKT1-PROT,Gene-PROT
103,4355,4355,AKT2-PROT,Gene-PROT
104,4356,4356,AKT3-PROT,Gene-PROT
105,4446,4446,BCL10-PROT,Gene-PROT
106,4484,4484,BUB1B-PAK6-PROT,Gene-PROT
107,4532,4532,CARD11-PROT,Gene-PROT
108,4554,4554,CBLB-PROT,Gene-PROT
109,4608,4608,CD247-PROT,Gene-PROT
110,4609,4609,CD28-PROT,Gene-PROT
111,4612,4612,CD3E-PROT,Gene-PROT
112,4613,4613,CD4-PROT,Gene-PROT
113,4615,4615,CD40LG-PROT,Gene-PROT
114,4622,4622,CD8A-PROT,Gene-PROT
115,4623,4623,CD8B-PROT,Gene-PROT
116,4624,4624,CD8B2-PROT,Gene-PROT
117,4627,4627,CDC42-PROT,Gene-PROT
118,4631,4631,CDK4-PROT,Gene-PROT
119,4654,4654,CHUK-PROT,Gene-PROT
120,4711,4711,CSF2-PROT,Gene-PROT
121,4733,4733,CTLA4-PROT,Gene-PROT
122,4806,4806,DLG1-PROT,Gene-PROT
123,4967,4967,FOS-PROT,Gene-PROT
124,4986,4986,FYN-PROT,Gene-PROT
125,5072,5072,GRAP2-PROT,Gene-PROT
126,5074,5074,GRB2-PROT,Gene-PROT
127,5106,5106,GSK3B-PROT,Gene-PROT
128,5151,5151,HRAS-PROT,Gene-PROT
129,5179,5179,ICOS-PROT,Gene-PROT
130,5203,5203,IFNG-PROT,Gene-PROT
131,5217,5217,IKBKB-PROT,Gene-PROT
132,5219,5219,IKBKG-PROT,Gene-PROT
133,5220,5220,IL10-PROT,Gene-PROT
134,5249,5249,IL2-PROT,Gene-PROT
135,5268,5268,IL4-PROT,Gene-PROT
136,5270,5270,IL5-PROT,Gene-PROT
137,5331,5331,ITK-PROT,Gene-PROT
138,5344,5344,JUN-PROT,Gene-PROT
139,5373,5373,KRAS-PROT,Gene-PROT
140,5422,5422,LAT-PROT,Gene-PROT
141,5425,5425,LCK-PROT,Gene-PROT
142,5427,5427,LCP2-PROT,Gene-PROT
143,5485,5485,MALT1-PROT,Gene-PROT
144,5489,5489,MAP2K1-PROT,Gene-PROT
145,5490,5490,MAP2K2-PROT,Gene-PROT
146,5495,5495,MAP2K7-PROT,Gene-PROT
147,5500,5500,MAP3K14-PROT,Gene-PROT
148,5507,5507,MAP3K7-PROT,Gene-PROT
149,5508,5508,MAP3K8-PROT,Gene-PROT
150,5513,5513,MAPK1-PROT,Gene-PROT
151,5514,5514,MAPK10-PROT,Gene-PROT
152,5515,5515,MAPK11-PROT,Gene-PROT
153,5516,5516,MAPK12-PROT,Gene-PROT
154,5517,5517,MAPK13-PROT,Gene-PROT
155,5518,5518,MAPK14-PROT,Gene-PROT
156,5520,5520,MAPK3-PROT,Gene-PROT
157,5524,5524,MAPK8-PROT,Gene-PROT
158,5528,5528,MAPK9-PROT,Gene-PROT
159,5616,5616,NCK1-PROT,Gene-PROT
160,5617,5617,NCK2-PROT,Gene-PROT
161,5628,5628,NFATC1-PROT,Gene-PROT
162,5629,5629,NFATC2-PROT,Gene-PROT
163,5630,5630,NFATC3-PROT,Gene-PROT
164,5632,5632,NFKB1-PROT,Gene-PROT
165,5634,5634,NFKBIA-PROT,Gene-PROT
166,5635,5635,NFKBIB-PROT,Gene-PROT
167,5636,5636,NFKBIE-PROT,Gene-PROT
168,5674,5674,NRAS-PROT,Gene-PROT
169,5708,5708,PAK1-PROT,Gene-PROT
170,5709,5709,PAK2-PROT,Gene-PROT
171,5710,5710,PAK3-PROT,Gene-PROT
172,5711,5711,PAK4-PROT,Gene-PROT
173,5712,5712,PAK5-PROT,Gene-PROT
174,5713,5713,PAK6-PROT,Gene-PROT
175,5722,5722,PDCD1-PROT,Gene-PROT
176,5744,5744,PDPK1-PROT,Gene-PROT
177,5778,5778,PIK3CA-PROT,Gene-PROT
178,5779,5779,PIK3CB-PROT,Gene-PROT
179,5780,5780,PIK3CD-PROT,Gene-PROT
180,5782,5782,PIK3R1-PROT,Gene-PROT
181,5783,5783,PIK3R2-PROT,Gene-PROT
182,5784,5784,PIK3R3-PROT,Gene-PROT
183,5829,5829,PLCG1-PROT,Gene-PROT
184,5887,5887,PPP3CA-PROT,Gene-PROT
185,5888,5888,PPP3CB-PROT,Gene-PROT
186,5889,5889,PPP3CC-PROT,Gene-PROT
187,5890,5890,PPP3R1-PROT,Gene-PROT
188,5891,5891,PPP3R2-PROT,Gene-PROT
189,5922,5922,PRKCQ-PROT,Gene-PROT
190,5953,5953,PTPN6-PROT,Gene-PROT
191,5955,5955,PTPRC-PROT,Gene-PROT
192,5976,5976,RAF1-PROT,Gene-PROT
193,6003,6003,RASGRP1-PROT,Gene-PROT
194,6022,6022,RELA-PROT,Gene-PROT
195,6034,6034,RHOA-PROT,Gene-PROT
196,6187,6187,SOS1-PROT,Gene-PROT
197,6188,6188,SOS2-PROT,Gene-PROT
198,6261,6261,TEC-PROT,Gene-PROT
199,6311,6311,TNF-PROT,Gene-PROT
200,6373,6373,VAV1-PROT,Gene-PROT
201,6374,6374,VAV2-PROT,Gene-PROT
202,6375,6375,VAV3-PROT,Gene-PROT
203,6426,6426,ZAP70-PROT,Gene-PROT
204,4353,4353,AKT1-PROT,Gene-PROT
205,4355,4355,AKT2-PROT,Gene-PROT
206,4356,4356,AKT3-PROT,Gene-PROT
207,4446,4446,BCL10-PROT,Gene-PROT
208,4484,4484,BUB1B-PAK6-PROT,Gene-PROT
209,4532,4532,CARD11-PROT,Gene-PROT
210,4554,4554,CBLB-PROT,Gene-PROT
211,4608,4608,CD247-PROT,Gene-PROT
212,4609,4609,CD28-PROT,Gene-PROT
