Sub_idx,Node_idx,Gene_num,Gene_name,NodeType
0,4353,4353,AKT1-PROT,Gene-PROT
1,4355,4355,AKT2-PROT,Gene-PROT
2,4356,4356,AKT3-PROT,Gene-PROT
3,4364,4364,ANGPT1-PROT,Gene-PROT
4,4365,4365,ANGPT2-PROT,Gene-PROT
5,4366,4366,ANGPT4-PROT,Gene-PROT
6,4384,4384,AREG-PROT,Gene-PROT
7,4395,4395,ATF2-PROT,Gene-PROT
8,4396,4396,ATF4-PROT,Gene-PROT
9,4397,4397,ATF6B-PROT,Gene-PROT
10,4440,4440,BAD-PROT,Gene-PROT
11,4447,4447,BCL2-PROT,Gene-PROT
12,4449,4449,BCL2L1-PROT,Gene-PROT
13,4450,4450,BCL2L11-PROT,Gene-PROT
14,4455,4455,BDNF-PROT,Gene-PROT
15,4479,4479,BRCA1-PROT,Gene-PROT
16,4547,4547,CASP9-PROT,Gene-PROT
17,4587,4587,CCND1-PROT,Gene-PROT
18,4588,4588,CCND2-PROT,Gene-PROT
19,4589,4589,CCND3-PROT,Gene-PROT
20,4590,4590,CCNE1-PROT,Gene-PROT
21,4591,4591,CCNE2-PROT,Gene-PROT
22,4605,4605,CD19-PROT,Gene-PROT
23,4626,4626,CDC37-PROT,Gene-PROT
24,4630,4630,CDK2-PROT,Gene-PROT
25,4631,4631,CDK4-PROT,Gene-PROT
26,4632,4632,CDK6-PROT,Gene-PROT
27,4633,4633,CDKN1A-PROT,Gene-PROT
28,4634,4634,CDKN1B-PROT,Gene-PROT
29,4644,4644,CHAD-PROT,Gene-PROT
30,4649,4649,CHRM1-PROT,Gene-PROT
31,4650,4650,CHRM2-PROT,Gene-PROT
32,4654,4654,CHUK-PROT,Gene-PROT
33,4673,4673,COL1A1-PROT,Gene-PROT
34,4674,4674,COL1A2-PROT,Gene-PROT
35,4675,4675,COL2A1-PROT,Gene-PROT
36,4677,4677,COL4A1-PROT,Gene-PROT
37,4678,4678,COL4A2-PROT,Gene-PROT
38,4679,4679,COL4A3-PROT,Gene-PROT
39,4680,4680,COL4A4-PROT,Gene-PROT
40,4681,4681,COL4A5-PROT,Gene-PROT
41,4682,4682,COL4A6-PROT,Gene-PROT
42,4683,4683,COL6A1-PROT,Gene-PROT
43,4684,4684,COL6A2-PROT,Gene-PROT
44,4685,4685,COL6A3-PROT,Gene-PROT
45,4686,4686,COL6A5-PROT,Gene-PROT
46,4687,4687,COL6A6-PROT,Gene-PROT
47,4688,4688,COL9A1-PROT,Gene-PROT
48,4689,4689,COL9A2-PROT,Gene-PROT
49,4690,4690,COL9A3-PROT,Gene-PROT
50,4691,4691,COMP-PROT,Gene-PROT
51,4697,4697,CREB1-PROT,Gene-PROT
52,4698,4698,CREB3-PROT,Gene-PROT
53,4699,4699,CREB3L1-PROT,Gene-PROT
54,4700,4700,CREB3L2-PROT,Gene-PROT
55,4701,4701,CREB3L3-PROT,Gene-PROT
56,4702,4702,CREB3L4-PROT,Gene-PROT
57,4703,4703,CREB5-PROT,Gene-PROT
58,4708,4708,CRTC2-PROT,Gene-PROT
59,4709,4709,CSF1-PROT,Gene-PROT
60,4710,4710,CSF1R-PROT,Gene-PROT
61,4714,4714,CSF3-PROT,Gene-PROT
62,4715,4715,CSF3R-PROT,Gene-PROT
63,4716,4716,CSH1-PROT,Gene-PROT
64,4717,4717,CSH2-PROT,Gene-PROT
65,4792,4792,DDIT4-PROT,Gene-PROT
66,4855,4855,EFNA1-PROT,Gene-PROT
67,4856,4856,EFNA2-PROT,Gene-PROT
68,4857,4857,EFNA3-PROT,Gene-PROT
69,4858,4858,EFNA4-PROT,Gene-PROT
70,4859,4859,EFNA5-PROT,Gene-PROT
71,4860,4860,EGF-PROT,Gene-PROT
72,4861,4861,EGFR-PROT,Gene-PROT
73,4870,4870,EIF4B-PROT,Gene-PROT
74,4871,4871,EIF4E-PROT,Gene-PROT
75,4872,4872,EIF4E1B-PROT,Gene-PROT
76,4873,4873,EIF4E2-PROT,Gene-PROT
77,4874,4874,EIF4EBP1-PROT,Gene-PROT
78,4888,4888,EPHA2-PROT,Gene-PROT
79,4889,4889,EPO-PROT,Gene-PROT
80,4890,4890,EPOR-PROT,Gene-PROT
81,4891,4891,ERBB2-PROT,Gene-PROT
82,4892,4892,ERBB3-PROT,Gene-PROT
83,4893,4893,ERBB4-PROT,Gene-PROT
84,4895,4895,EREG-PROT,Gene-PROT
85,4907,4907,F2R-PROT,Gene-PROT
86,4917,4917,FASLG-PROT,Gene-PROT
87,4929,4929,FGF1-PROT,Gene-PROT
88,4930,4930,FGF10-PROT,Gene-PROT
89,4931,4931,FGF16-PROT,Gene-PROT
90,4932,4932,FGF17-PROT,Gene-PROT
91,4933,4933,FGF18-PROT,Gene-PROT
92,4934,4934,FGF19-PROT,Gene-PROT
93,4935,4935,FGF2-PROT,Gene-PROT
94,4936,4936,FGF20-PROT,Gene-PROT
95,4937,4937,FGF21-PROT,Gene-PROT
96,4938,4938,FGF22-PROT,Gene-PROT
97,4939,4939,FGF23-PROT,Gene-PROT
98,4940,4940,FGF3-PROT,Gene-PROT
99,4941,4941,FGF4-PROT,Gene-PROT
100,4942,4942,FGF5-PROT,Gene-PROT
101,4943,4943,FGF6-PROT,Gene-PROT
102,4944,4944,FGF7-PROT,Gene-PROT
103,4945,4945,FGF8-PROT,Gene-PROT
104,4946,4946,FGF9-PROT,Gene-PROT
105,4947,4947,FGFR1-PROT,Gene-PROT
106,4948,4948,FGFR2-PROT,Gene-PROT
107,4949,4949,FGFR3-PROT,Gene-PROT
108,4950,4950,FGFR4-PROT,Gene-PROT
109,4959,4959,FLT1-PROT,Gene-PROT
110,4960,4960,FLT3-PROT,Gene-PROT
111,4961,4961,FLT3LG-PROT,Gene-PROT
112,4962,4962,FLT4-PROT,Gene-PROT
113,4964,4964,FN1-PROT,Gene-PROT
114,4971,4971,FOXO3-PROT,Gene-PROT
115,4997,4997,G6PC1-PROT,Gene-PROT
116,4998,4998,G6PC2-PROT,Gene-PROT
117,4999,4999,G6PC3-PROT,Gene-PROT
118,5022,5022,GH1-PROT,Gene-PROT
119,5023,5023,GH2-PROT,Gene-PROT
120,5024,5024,GHR-PROT,Gene-PROT
121,5047,5047,GNB1-PROT,Gene-PROT
122,5048,5048,GNB2-PROT,Gene-PROT
123,5049,5049,GNB3-PROT,Gene-PROT
124,5050,5050,GNB4-PROT,Gene-PROT
125,5051,5051,GNB5-PROT,Gene-PROT
126,5052,5052,GNG10-PROT,Gene-PROT
127,5053,5053,GNG11-PROT,Gene-PROT
128,5054,5054,GNG12-PROT,Gene-PROT
129,5055,5055,GNG13-PROT,Gene-PROT
130,5056,5056,GNG2-PROT,Gene-PROT
131,5057,5057,GNG3-PROT,Gene-PROT
132,5058,5058,GNG4-PROT,Gene-PROT
133,5059,5059,GNG5-PROT,Gene-PROT
134,5060,5060,GNG7-PROT,Gene-PROT
135,5061,5061,GNG8-PROT,Gene-PROT
136,5062,5062,GNGT1-PROT,Gene-PROT
137,5063,5063,GNGT2-PROT,Gene-PROT
138,5074,5074,GRB2-PROT,Gene-PROT
139,5106,5106,GSK3B-PROT,Gene-PROT
140,5113,5113,GYS1-PROT,Gene-PROT
141,5114,5114,GYS2-PROT,Gene-PROT
142,5133,5133,HGF-PROT,Gene-PROT
143,5151,5151,HRAS-PROT,Gene-PROT
144,5155,5155,HSP90AA1-PROT,Gene-PROT
145,5156,5156,HSP90AB1-PROT,Gene-PROT
146,5157,5157,HSP90B1-PROT,Gene-PROT
147,5177,5177,IBSP-PROT,Gene-PROT
148,5186,5186,IFNA1-PROT,Gene-PROT
149,5187,5187,IFNA10-PROT,Gene-PROT
150,5188,5188,IFNA13-PROT,Gene-PROT
151,5189,5189,IFNA14-PROT,Gene-PROT
152,5190,5190,IFNA16-PROT,Gene-PROT
153,5191,5191,IFNA17-PROT,Gene-PROT
154,5192,5192,IFNA2-PROT,Gene-PROT
155,5193,5193,IFNA21-PROT,Gene-PROT
156,5194,5194,IFNA4-PROT,Gene-PROT
157,5195,5195,IFNA5-PROT,Gene-PROT
158,5196,5196,IFNA6-PROT,Gene-PROT
159,5197,5197,IFNA7-PROT,Gene-PROT
160,5198,5198,IFNA8-PROT,Gene-PROT
161,5199,5199,IFNAR1-PROT,Gene-PROT
162,5200,5200,IFNAR2-PROT,Gene-PROT
163,5201,5201,IFNB1-PROT,Gene-PROT
164,5212,5212,IGF1-PROT,Gene-PROT
165,5213,5213,IGF1R-PROT,Gene-PROT
166,5214,5214,IGF2-PROT,Gene-PROT
167,5217,5217,IKBKB-PROT,Gene-PROT
168,5219,5219,IKBKG-PROT,Gene-PROT
169,5249,5249,IL2-PROT,Gene-PROT
170,5263,5263,IL2RA-PROT,Gene-PROT
171,5264,5264,IL2RB-PROT,Gene-PROT
172,5265,5265,IL2RG-PROT,Gene-PROT
173,5266,5266,IL3-PROT,Gene-PROT
174,5267,5267,IL3RA-PROT,Gene-PROT
175,5268,5268,IL4-PROT,Gene-PROT
176,5269,5269,IL4R-PROT,Gene-PROT
177,5272,5272,IL6-PROT,Gene-PROT
178,5273,5273,IL6R-PROT,Gene-PROT
179,5275,5275,IL7-PROT,Gene-PROT
180,5276,5276,IL7R-PROT,Gene-PROT
181,5287,5287,INS-PROT,Gene-PROT
182,5290,5290,INSR-PROT,Gene-PROT
183,5303,5303,IRS1-PROT,Gene-PROT
184,5308,5308,ITGA1-PROT,Gene-PROT
185,5309,5309,ITGA10-PROT,Gene-PROT
186,5310,5310,ITGA11-PROT,Gene-PROT
187,5311,5311,ITGA2-PROT,Gene-PROT
188,5312,5312,ITGA2B-PROT,Gene-PROT
189,5313,5313,ITGA3-PROT,Gene-PROT
190,5314,5314,ITGA4-PROT,Gene-PROT
191,5315,5315,ITGA5-PROT,Gene-PROT
192,5316,5316,ITGA6-PROT,Gene-PROT
193,5317,5317,ITGA7-PROT,Gene-PROT
194,5318,5318,ITGA8-PROT,Gene-PROT
195,5319,5319,ITGA9-PROT,Gene-PROT
196,5322,5322,ITGAV-PROT,Gene-PROT
197,5323,5323,ITGB1-PROT,Gene-PROT
198,5325,5325,ITGB3-PROT,Gene-PROT
199,5326,5326,ITGB4-PROT,Gene-PROT
200,5327,5327,ITGB5-PROT,Gene-PROT
201,5328,5328,ITGB6-PROT,Gene-PROT
202,5329,5329,ITGB7-PROT,Gene-PROT
203,5330,5330,ITGB8-PROT,Gene-PROT
204,5340,5340,JAK1-PROT,Gene-PROT
205,5341,5341,JAK2-PROT,Gene-PROT
206,5342,5342,JAK3-PROT,Gene-PROT
207,5364,5364,KDR-PROT,Gene-PROT
208,5368,5368,KIT-PROT,Gene-PROT
209,5369,5369,KITLG-PROT,Gene-PROT
210,5373,5373,KRAS-PROT,Gene-PROT
211,5405,5405,LAMA1-PROT,Gene-PROT
212,5406,5406,LAMA2-PROT,Gene-PROT
