Sub_idx,Node_idx,Gene_num,Gene_name,NodeType
0,4306,4306,ACTB-PROT,Gene-PROT
1,4307,4307,ACTG1-PROT,Gene-PROT
2,4314,4314,ADCY1-PROT,Gene-PROT
3,4316,4316,ADCY2-PROT,Gene-PROT
4,4317,4317,ADCY3-PROT,Gene-PROT
5,4318,4318,ADCY4-PROT,Gene-PROT
6,4319,4319,ADCY5-PROT,Gene-PROT
7,4320,4320,ADCY6-PROT,Gene-PROT
8,4321,4321,ADCY7-PROT,Gene-PROT
9,4322,4322,ADCY8-PROT,Gene-PROT
10,4323,4323,ADCY9-PROT,Gene-PROT
11,4331,4331,ADORA2A-PROT,Gene-PROT
12,4332,4332,ADORA2B-PROT,Gene-PROT
13,4343,4343,AFDN-PROT,Gene-PROT
14,4353,4353,AKT1-PROT,Gene-PROT
15,4355,4355,AKT2-PROT,Gene-PROT
16,4356,4356,AKT3-PROT,Gene-PROT
17,4364,4364,ANGPT1-PROT,Gene-PROT
18,4365,4365,ANGPT2-PROT,Gene-PROT
19,4366,4366,ANGPT4-PROT,Gene-PROT
20,4370,4370,APBB1IP-PROT,Gene-PROT
21,4383,4383,ARAP3-PROT,Gene-PROT
22,4445,4445,BCAR1-PROT,Gene-PROT
23,4477,4477,BRAF-PROT,Gene-PROT
24,4514,4514,CALM1-PROT,Gene-PROT
25,4515,4515,CALM2-PROT,Gene-PROT
26,4516,4516,CALM3-PROT,Gene-PROT
27,4517,4517,CALML3-PROT,Gene-PROT
28,4518,4518,CALML4-PROT,Gene-PROT
29,4519,4519,CALML5-PROT,Gene-PROT
30,4520,4520,CALML6-PROT,Gene-PROT
31,4627,4627,CDC42-PROT,Gene-PROT
32,4628,4628,CDH1-PROT,Gene-PROT
33,4670,4670,CNR1-PROT,Gene-PROT
34,4705,4705,CRK-PROT,Gene-PROT
35,4706,4706,CRKL-PROT,Gene-PROT
36,4709,4709,CSF1-PROT,Gene-PROT
37,4710,4710,CSF1R-PROT,Gene-PROT
38,4737,4737,CTNNB1-PROT,Gene-PROT
39,4739,4739,CTNND1-PROT,Gene-PROT
40,4816,4816,DOCK4-PROT,Gene-PROT
41,4818,4818,DRD2-PROT,Gene-PROT
42,4855,4855,EFNA1-PROT,Gene-PROT
43,4856,4856,EFNA2-PROT,Gene-PROT
44,4857,4857,EFNA3-PROT,Gene-PROT
45,4858,4858,EFNA4-PROT,Gene-PROT
46,4859,4859,EFNA5-PROT,Gene-PROT
47,4860,4860,EGF-PROT,Gene-PROT
48,4861,4861,EGFR-PROT,Gene-PROT
49,4882,4882,ENAH-PROT,Gene-PROT
50,4888,4888,EPHA2-PROT,Gene-PROT
51,4903,4903,EVL-PROT,Gene-PROT
52,4907,4907,F2R-PROT,Gene-PROT
53,4908,4908,F2RL3-PROT,Gene-PROT
54,4915,4915,FARP2-PROT,Gene-PROT
55,4929,4929,FGF1-PROT,Gene-PROT
56,4930,4930,FGF10-PROT,Gene-PROT
57,4931,4931,FGF16-PROT,Gene-PROT
58,4932,4932,FGF17-PROT,Gene-PROT
59,4933,4933,FGF18-PROT,Gene-PROT
60,4934,4934,FGF19-PROT,Gene-PROT
61,4935,4935,FGF2-PROT,Gene-PROT
62,4936,4936,FGF20-PROT,Gene-PROT
63,4937,4937,FGF21-PROT,Gene-PROT
64,4938,4938,FGF22-PROT,Gene-PROT
65,4939,4939,FGF23-PROT,Gene-PROT
66,4940,4940,FGF3-PROT,Gene-PROT
