Sub_idx,Node_idx,Gene_num,Gene_name,NodeType
0,4353,4353,AKT1-PROT,Gene-PROT
1,4355,4355,AKT2-PROT,Gene-PROT
2,4356,4356,AKT3-PROT,Gene-PROT
3,4587,4587,CCND1-PROT,Gene-PROT
4,4588,4588,CCND2-PROT,Gene-PROT
5,4643,4643,CGA-PROT,Gene-PROT
6,4656,4656,CISH-PROT,Gene-PROT
7,4718,4718,CSN2-PROT,Gene-PROT
8,4771,4771,CYP17A1-PROT,Gene-PROT
9,4876,4876,ELF5-PROT,Gene-PROT
10,4896,4896,ESR1-PROT,Gene-PROT
11,4897,4897,ESR2-PROT,Gene-PROT
12,4967,4967,FOS-PROT,Gene-PROT
13,4971,4971,FOXO3-PROT,Gene-PROT
14,5010,5010,GALT-PROT,Gene-PROT
15,5016,5016,GCK-PROT,Gene-PROT
16,5074,5074,GRB2-PROT,Gene-PROT
17,5106,5106,GSK3B-PROT,Gene-PROT
18,5151,5151,HRAS-PROT,Gene-PROT
19,5287,5287,INS-PROT,Gene-PROT
20,5298,5298,IRF1-PROT,Gene-PROT
21,5341,5341,JAK2-PROT,Gene-PROT
22,5373,5373,KRAS-PROT,Gene-PROT
23,5442,5442,LHB-PROT,Gene-PROT
24,5443,5443,LHCGR-PROT,Gene-PROT
25,5489,5489,MAP2K1-PROT,Gene-PROT
26,5490,5490,MAP2K2-PROT,Gene-PROT
27,5513,5513,MAPK1-PROT,Gene-PROT
28,5514,5514,MAPK10-PROT,Gene-PROT
29,5515,5515,MAPK11-PROT,Gene-PROT
30,5516,5516,MAPK12-PROT,Gene-PROT
31,5517,5517,MAPK13-PROT,Gene-PROT
32,5518,5518,MAPK14-PROT,Gene-PROT
33,5520,5520,MAPK3-PROT,Gene-PROT
34,5524,5524,MAPK8-PROT,Gene-PROT
35,5528,5528,MAPK9-PROT,Gene-PROT
36,5632,5632,NFKB1-PROT,Gene-PROT
37,5674,5674,NRAS-PROT,Gene-PROT
38,5778,5778,PIK3CA-PROT,Gene-PROT
39,5779,5779,PIK3CB-PROT,Gene-PROT
40,5780,5780,PIK3CD-PROT,Gene-PROT
41,5782,5782,PIK3R1-PROT,Gene-PROT
42,5783,5783,PIK3R2-PROT,Gene-PROT
43,5784,5784,PIK3R3-PROT,Gene-PROT
44,5929,5929,PRL-PROT,Gene-PROT
45,5930,5930,PRLR-PROT,Gene-PROT
46,5976,5976,RAF1-PROT,Gene-PROT
47,6022,6022,RELA-PROT,Gene-PROT
48,6126,6126,SHC1-PROT,Gene-PROT
49,6127,6127,SHC2-PROT,Gene-PROT
50,6128,6128,SHC3-PROT,Gene-PROT
51,6129,6129,SHC4-PROT,Gene-PROT
52,6153,6153,SLC2A2-PROT,Gene-PROT
53,6177,6177,SOCS1-PROT,Gene-PROT
54,6178,6178,SOCS2-PROT,Gene-PROT
55,6179,6179,SOCS3-PROT,Gene-PROT
56,6180,6180,SOCS4-PROT,Gene-PROT
57,6181,6181,SOCS5-PROT,Gene-PROT
58,6182,6182,SOCS6-PROT,Gene-PROT
59,6183,6183,SOCS7-PROT,Gene-PROT
60,6187,6187,SOS1-PROT,Gene-PROT
61,6188,6188,SOS2-PROT,Gene-PROT
62,6199,6199,SRC-PROT,Gene-PROT
63,6209,6209,STAT1-PROT,Gene-PROT
64,6211,6211,STAT3-PROT,Gene-PROT
65,6213,6213,STAT5A-PROT,Gene-PROT
66,6214,6214,STAT5B-PROT,Gene-PROT
67,6277,6277,TH-PROT,Gene-PROT
68,6315,6315,TNFRSF11A-PROT,Gene-PROT
69,6320,6320,TNFSF11-PROT,Gene-PROT
70,4353,4353,AKT1-PROT,Gene-PROT
71,4355,4355,AKT2-PROT,Gene-PROT
72,4356,4356,AKT3-PROT,Gene-PROT
73,4587,4587,CCND1-PROT,Gene-PROT
74,4588,4588,CCND2-PROT,Gene-PROT
75,4643,4643,CGA-PROT,Gene-PROT
76,4656,4656,CISH-PROT,Gene-PROT
77,4718,4718,CSN2-PROT,Gene-PROT
78,4771,4771,CYP17A1-PROT,Gene-PROT
79,4876,4876,ELF5-PROT,Gene-PROT
80,4896,4896,ESR1-PROT,Gene-PROT
81,4897,4897,ESR2-PROT,Gene-PROT
82,4967,4967,FOS-PROT,Gene-PROT
83,4971,4971,FOXO3-PROT,Gene-PROT
84,5010,5010,GALT-PROT,Gene-PROT
85,5016,5016,GCK-PROT,Gene-PROT
86,5074,5074,GRB2-PROT,Gene-PROT
87,5106,5106,GSK3B-PROT,Gene-PROT
88,5151,5151,HRAS-PROT,Gene-PROT
89,5287,5287,INS-PROT,Gene-PROT
90,5298,5298,IRF1-PROT,Gene-PROT
91,5341,5341,JAK2-PROT,Gene-PROT
92,5373,5373,KRAS-PROT,Gene-PROT
93,5442,5442,LHB-PROT,Gene-PROT
94,5443,5443,LHCGR-PROT,Gene-PROT
95,5489,5489,MAP2K1-PROT,Gene-PROT
96,5490,5490,MAP2K2-PROT,Gene-PROT
97,5513,5513,MAPK1-PROT,Gene-PROT
98,5514,5514,MAPK10-PROT,Gene-PROT
99,5515,5515,MAPK11-PROT,Gene-PROT
100,5516,5516,MAPK12-PROT,Gene-PROT
101,5517,5517,MAPK13-PROT,Gene-PROT
102,5518,5518,MAPK14-PROT,Gene-PROT
103,5520,5520,MAPK3-PROT,Gene-PROT
104,5524,5524,MAPK8-PROT,Gene-PROT
105,5528,5528,MAPK9-PROT,Gene-PROT
106,5632,5632,NFKB1-PROT,Gene-PROT
107,5674,5674,NRAS-PROT,Gene-PROT
108,5778,5778,PIK3CA-PROT,Gene-PROT
109,5779,5779,PIK3CB-PROT,Gene-PROT
110,5780,5780,PIK3CD-PROT,Gene-PROT
111,5782,5782,PIK3R1-PROT,Gene-PROT
112,5783,5783,PIK3R2-PROT,Gene-PROT
113,5784,5784,PIK3R3-PROT,Gene-PROT
114,5929,5929,PRL-PROT,Gene-PROT
115,5930,5930,PRLR-PROT,Gene-PROT
116,5976,5976,RAF1-PROT,Gene-PROT
117,6022,6022,RELA-PROT,Gene-PROT
118,6126,6126,SHC1-PROT,Gene-PROT
119,6127,6127,SHC2-PROT,Gene-PROT
120,6128,6128,SHC3-PROT,Gene-PROT
121,6129,6129,SHC4-PROT,Gene-PROT
122,6153,6153,SLC2A2-PROT,Gene-PROT
123,6177,6177,SOCS1-PROT,Gene-PROT
124,6178,6178,SOCS2-PROT,Gene-PROT
125,6179,6179,SOCS3-PROT,Gene-PROT
126,6180,6180,SOCS4-PROT,Gene-PROT
127,6181,6181,SOCS5-PROT,Gene-PROT
128,6182,6182,SOCS6-PROT,Gene-PROT
129,6183,6183,SOCS7-PROT,Gene-PROT
130,6187,6187,SOS1-PROT,Gene-PROT
131,6188,6188,SOS2-PROT,Gene-PROT
132,6199,6199,SRC-PROT,Gene-PROT
133,6209,6209,STAT1-PROT,Gene-PROT
134,6211,6211,STAT3-PROT,Gene-PROT
135,6213,6213,STAT5A-PROT,Gene-PROT
136,6214,6214,STAT5B-PROT,Gene-PROT
137,6277,6277,TH-PROT,Gene-PROT
138,6315,6315,TNFRSF11A-PROT,Gene-PROT
139,6320,6320,TNFSF11-PROT,Gene-PROT
140,4353,4353,AKT1-PROT,Gene-PROT
141,4355,4355,AKT2-PROT,Gene-PROT
142,4356,4356,AKT3-PROT,Gene-PROT
143,4587,4587,CCND1-PROT,Gene-PROT
144,4588,4588,CCND2-PROT,Gene-PROT
145,4643,4643,CGA-PROT,Gene-PROT
146,4656,4656,CISH-PROT,Gene-PROT
147,4718,4718,CSN2-PROT,Gene-PROT
148,4771,4771,CYP17A1-PROT,Gene-PROT
149,4876,4876,ELF5-PROT,Gene-PROT
150,4896,4896,ESR1-PROT,Gene-PROT
151,4897,4897,ESR2-PROT,Gene-PROT
152,4967,4967,FOS-PROT,Gene-PROT
153,4971,4971,FOXO3-PROT,Gene-PROT
154,5010,5010,GALT-PROT,Gene-PROT
155,5016,5016,GCK-PROT,Gene-PROT
156,5074,5074,GRB2-PROT,Gene-PROT
157,5106,5106,GSK3B-PROT,Gene-PROT
158,5151,5151,HRAS-PROT,Gene-PROT
159,5287,5287,INS-PROT,Gene-PROT
160,5298,5298,IRF1-PROT,Gene-PROT
161,5341,5341,JAK2-PROT,Gene-PROT
162,5373,5373,KRAS-PROT,Gene-PROT
163,5442,5442,LHB-PROT,Gene-PROT
164,5443,5443,LHCGR-PROT,Gene-PROT
165,5489,5489,MAP2K1-PROT,Gene-PROT
166,5490,5490,MAP2K2-PROT,Gene-PROT
167,5513,5513,MAPK1-PROT,Gene-PROT
168,5514,5514,MAPK10-PROT,Gene-PROT
169,5515,5515,MAPK11-PROT,Gene-PROT
170,5516,5516,MAPK12-PROT,Gene-PROT
171,5517,5517,MAPK13-PROT,Gene-PROT
172,5518,5518,MAPK14-PROT,Gene-PROT
173,5520,5520,MAPK3-PROT,Gene-PROT
174,5524,5524,MAPK8-PROT,Gene-PROT
175,5528,5528,MAPK9-PROT,Gene-PROT
176,5632,5632,NFKB1-PROT,Gene-PROT
177,5674,5674,NRAS-PROT,Gene-PROT
178,5778,5778,PIK3CA-PROT,Gene-PROT
179,5779,5779,PIK3CB-PROT,Gene-PROT
180,5780,5780,PIK3CD-PROT,Gene-PROT
181,5782,5782,PIK3R1-PROT,Gene-PROT
182,5783,5783,PIK3R2-PROT,Gene-PROT
183,5784,5784,PIK3R3-PROT,Gene-PROT
184,5929,5929,PRL-PROT,Gene-PROT
185,5930,5930,PRLR-PROT,Gene-PROT
186,5976,5976,RAF1-PROT,Gene-PROT
187,6022,6022,RELA-PROT,Gene-PROT
188,6126,6126,SHC1-PROT,Gene-PROT
189,6127,6127,SHC2-PROT,Gene-PROT
190,6128,6128,SHC3-PROT,Gene-PROT
191,6129,6129,SHC4-PROT,Gene-PROT
192,6153,6153,SLC2A2-PROT,Gene-PROT
193,6177,6177,SOCS1-PROT,Gene-PROT
194,6178,6178,SOCS2-PROT,Gene-PROT
195,6179,6179,SOCS3-PROT,Gene-PROT
196,6180,6180,SOCS4-PROT,Gene-PROT
197,6181,6181,SOCS5-PROT,Gene-PROT
198,6182,6182,SOCS6-PROT,Gene-PROT
199,6183,6183,SOCS7-PROT,Gene-PROT
200,6187,6187,SOS1-PROT,Gene-PROT
201,6188,6188,SOS2-PROT,Gene-PROT
202,6199,6199,SRC-PROT,Gene-PROT
203,6209,6209,STAT1-PROT,Gene-PROT
204,6211,6211,STAT3-PROT,Gene-PROT
205,6213,6213,STAT5A-PROT,Gene-PROT
206,6214,6214,STAT5B-PROT,Gene-PROT
207,6277,6277,TH-PROT,Gene-PROT
208,6315,6315,TNFRSF11A-PROT,Gene-PROT
209,6320,6320,TNFSF11-PROT,Gene-PROT
