Sub_idx,Node_idx,Gene_num,Gene_name,NodeType
0,4371,4371,APC-PROT,Gene-PROT
1,4372,4372,APC2-PROT,Gene-PROT
2,4437,4437,AXIN1-PROT,Gene-PROT
3,4438,4438,AXIN2-PROT,Gene-PROT
4,4442,4442,BAMBI-PROT,Gene-PROT
5,4483,4483,BTRC-PROT,Gene-PROT
6,4513,4513,CACYBP-PROT,Gene-PROT
7,4587,4587,CCND1-PROT,Gene-PROT
8,4588,4588,CCND2-PROT,Gene-PROT
9,4589,4589,CCND3-PROT,Gene-PROT
10,4640,4640,CER1-PROT,Gene-PROT
11,4645,4645,CHD8-PROT,Gene-PROT
12,4704,4704,CREBBP-PROT,Gene-PROT
13,4719,4719,CSNK1A1-PROT,Gene-PROT
14,4720,4720,CSNK1A1L-PROT,Gene-PROT
15,4722,4722,CSNK1E-PROT,Gene-PROT
16,4726,4726,CSNK2A1-PROT,Gene-PROT
17,4727,4727,CSNK2A2-PROT,Gene-PROT
18,4728,4728,CSNK2A3-PROT,Gene-PROT
19,4729,4729,CSNK2B-PROT,Gene-PROT
20,4730,4730,CTBP1-PROT,Gene-PROT
21,4731,4731,CTBP2-PROT,Gene-PROT
22,4737,4737,CTNNB1-PROT,Gene-PROT
23,4738,4738,CTNNBIP1-PROT,Gene-PROT
24,4740,4740,CTNND2-PROT,Gene-PROT
25,4743,4743,CUL1-PROT,Gene-PROT
26,4766,4766,CXXC4-PROT,Gene-PROT
27,4781,4781,DAAM1-PROT,Gene-PROT
28,4782,4782,DAAM2-PROT,Gene-PROT
29,4803,4803,DKK1-PROT,Gene-PROT
30,4804,4804,DKK2-PROT,Gene-PROT
31,4805,4805,DKK4-PROT,Gene-PROT
32,4836,4836,DVL1-PROT,Gene-PROT
33,4837,4837,DVL2-PROT,Gene-PROT
34,4838,4838,DVL3-PROT,Gene-PROT
35,4887,4887,EP300-PROT,Gene-PROT
36,4924,4924,FBXW11-PROT,Gene-PROT
37,4969,4969,FOSL1-PROT,Gene-PROT
38,4975,4975,FRAT1-PROT,Gene-PROT
39,4976,4976,FRAT2-PROT,Gene-PROT
40,4987,4987,FZD1-PROT,Gene-PROT
41,4988,4988,FZD10-PROT,Gene-PROT
42,4989,4989,FZD2-PROT,Gene-PROT
43,4990,4990,FZD3-PROT,Gene-PROT
44,4991,4991,FZD4-PROT,Gene-PROT
45,4992,4992,FZD5-PROT,Gene-PROT
46,4993,4993,FZD6-PROT,Gene-PROT
47,4994,4994,FZD7-PROT,Gene-PROT
48,4995,4995,FZD8-PROT,Gene-PROT
49,4996,4996,FZD9-PROT,Gene-PROT
50,5067,5067,GPC4-PROT,Gene-PROT
51,5106,5106,GSK3B-PROT,Gene-PROT
52,5291,5291,INVS-PROT,Gene-PROT
53,5344,5344,JUN-PROT,Gene-PROT
54,5433,5433,LEF1-PROT,Gene-PROT
55,5439,5439,LGR4-PROT,Gene-PROT
56,5440,5440,LGR5-PROT,Gene-PROT
57,5441,5441,LGR6-PROT,Gene-PROT
58,5471,5471,LRP5-PROT,Gene-PROT
59,5472,5472,LRP6-PROT,Gene-PROT
60,5507,5507,MAP3K7-PROT,Gene-PROT
61,5514,5514,MAPK10-PROT,Gene-PROT
62,5524,5524,MAPK8-PROT,Gene-PROT
63,5528,5528,MAPK9-PROT,Gene-PROT
64,5581,5581,MMP7-PROT,Gene-PROT
65,5596,5596,MYC-PROT,Gene-PROT
66,5628,5628,NFATC1-PROT,Gene-PROT
67,5629,5629,NFATC2-PROT,Gene-PROT
68,5630,5630,NFATC3-PROT,Gene-PROT
69,5631,5631,NFATC4-PROT,Gene-PROT
70,5639,5639,NKD1-PROT,Gene-PROT
71,5640,5640,NKD2-PROT,Gene-PROT
72,5641,5641,NLK-PROT,Gene-PROT
73,5660,5660,NOTUM-PROT,Gene-PROT
74,5821,5821,PLCB1-PROT,Gene-PROT
75,5822,5822,PLCB2-PROT,Gene-PROT
76,5823,5823,PLCB3-PROT,Gene-PROT
77,5824,5824,PLCB4-PROT,Gene-PROT
78,5846,5846,PORCN-PROT,Gene-PROT
79,5850,5850,PPARD-PROT,Gene-PROT
80,5887,5887,PPP3CA-PROT,Gene-PROT
81,5888,5888,PPP3CB-PROT,Gene-PROT
82,5889,5889,PPP3CC-PROT,Gene-PROT
83,5890,5890,PPP3R1-PROT,Gene-PROT
84,5891,5891,PPP3R2-PROT,Gene-PROT
85,5898,5898,PRICKLE1-PROT,Gene-PROT
86,5899,5899,PRICKLE2-PROT,Gene-PROT
87,5900,5900,PRICKLE3-PROT,Gene-PROT
88,5901,5901,PRICKLE4-PROT,Gene-PROT
89,5906,5906,PRKACA-PROT,Gene-PROT
90,5907,5907,PRKACB-PROT,Gene-PROT
91,5908,5908,PRKACG-PROT,Gene-PROT
92,5933,5933,PSEN1-PROT,Gene-PROT
93,5973,5973,RAC1-PROT,Gene-PROT
94,5974,5974,RAC2-PROT,Gene-PROT
95,5975,5975,RAC3-PROT,Gene-PROT
96,6017,6017,RBX1-PROT,Gene-PROT
97,6034,6034,RHOA-PROT,Gene-PROT
98,6048,6048,RNF43-PROT,Gene-PROT
99,6050,6050,ROCK2-PROT,Gene-PROT
100,6051,6051,ROR1-PROT,Gene-PROT
101,6052,6052,ROR2-PROT,Gene-PROT
102,6072,6072,RSPO1-PROT,Gene-PROT
103,6073,6073,RSPO2-PROT,Gene-PROT
104,6074,6074,RSPO3-PROT,Gene-PROT
105,6075,6075,RSPO4-PROT,Gene-PROT
106,6076,6076,RUVBL1-PROT,Gene-PROT
107,6084,6084,RYK-PROT,Gene-PROT
108,6105,6105,SENP2-PROT,Gene-PROT
109,6108,6108,SERPINF1-PROT,Gene-PROT
110,6114,6114,SFRP1-PROT,Gene-PROT
111,6115,6115,SFRP2-PROT,Gene-PROT
112,6116,6116,SFRP4-PROT,Gene-PROT
113,6117,6117,SFRP5-PROT,Gene-PROT
114,6133,6133,SIAH1-PROT,Gene-PROT
115,6144,6144,SKP1-PROT,Gene-PROT
116,6165,6165,SMAD4-PROT,Gene-PROT
117,6189,6189,SOST-PROT,Gene-PROT
118,6190,6190,SOX17-PROT,Gene-PROT
119,6246,6246,TBL1X-PROT,Gene-PROT
120,6247,6247,TBL1XR1-PROT,Gene-PROT
121,6248,6248,TBL1Y-PROT,Gene-PROT
122,6252,6252,TCF7-PROT,Gene-PROT
123,6253,6253,TCF7L1-PROT,Gene-PROT
124,6254,6254,TCF7L2-PROT,Gene-PROT
125,6293,6293,TLE1-PROT,Gene-PROT
126,6294,6294,TLE2-PROT,Gene-PROT
127,6295,6295,TLE3-PROT,Gene-PROT
128,6296,6296,TLE4-PROT,Gene-PROT
129,6297,6297,TLE6-PROT,Gene-PROT
130,6298,6298,TLE7-PROT,Gene-PROT
131,6330,6330,TP53-PROT,Gene-PROT
132,6338,6338,TPTEP2-CSNK1E-PROT,Gene-PROT
133,6370,6370,VANGL1-PROT,Gene-PROT
134,6371,6371,VANGL2-PROT,Gene-PROT
135,6392,6392,WIF1-PROT,Gene-PROT
136,6393,6393,WNT1-PROT,Gene-PROT
137,6394,6394,WNT10A-PROT,Gene-PROT
138,6395,6395,WNT10B-PROT,Gene-PROT
139,6396,6396,WNT11-PROT,Gene-PROT
