Sub_idx,Node_idx,Gene_num,Gene_name,NodeType
0,4346,4346,AGER-PROT,Gene-PROT
1,4348,4348,AGT-PROT,Gene-PROT
2,4349,4349,AGTR1-PROT,Gene-PROT
3,4353,4353,AKT1-PROT,Gene-PROT
4,4355,4355,AKT2-PROT,Gene-PROT
5,4356,4356,AKT3-PROT,Gene-PROT
6,4443,4443,BAX-PROT,Gene-PROT
7,4447,4447,BCL2-PROT,Gene-PROT
8,4542,4542,CASP3-PROT,Gene-PROT
9,4566,4566,CCL2-PROT,Gene-PROT
10,4587,4587,CCND1-PROT,Gene-PROT
11,4627,4627,CDC42-PROT,Gene-PROT
12,4673,4673,COL1A1-PROT,Gene-PROT
13,4674,4674,COL1A2-PROT,Gene-PROT
14,4758,4758,CXCL8-PROT,Gene-PROT
15,4768,4768,CYBB-PROT,Gene-PROT
16,4801,4801,DIAPH1-PROT,Gene-PROT
17,4847,4847,EDN1-PROT,Gene-PROT
18,4865,4865,EGR1-PROT,Gene-PROT
19,4909,4909,F3-PROT,Gene-PROT
20,4970,4970,FOXO1-PROT,Gene-PROT
21,5151,5151,HRAS-PROT,Gene-PROT
22,5178,5178,ICAM1-PROT,Gene-PROT
23,5245,5245,IL1A-PROT,Gene-PROT
24,5246,5246,IL1B-PROT,Gene-PROT
25,5272,5272,IL6-PROT,Gene-PROT
26,5341,5341,JAK2-PROT,Gene-PROT
27,5344,5344,JUN-PROT,Gene-PROT
28,5373,5373,KRAS-PROT,Gene-PROT
29,5513,5513,MAPK1-PROT,Gene-PROT
30,5514,5514,MAPK10-PROT,Gene-PROT
31,5515,5515,MAPK11-PROT,Gene-PROT
32,5516,5516,MAPK12-PROT,Gene-PROT
33,5517,5517,MAPK13-PROT,Gene-PROT
34,5518,5518,MAPK14-PROT,Gene-PROT
35,5520,5520,MAPK3-PROT,Gene-PROT
36,5524,5524,MAPK8-PROT,Gene-PROT
37,5528,5528,MAPK9-PROT,Gene-PROT
38,5579,5579,MMP2-PROT,Gene-PROT
39,5628,5628,NFATC1-PROT,Gene-PROT
40,5632,5632,NFKB1-PROT,Gene-PROT
41,5655,5655,NOS3-PROT,Gene-PROT
42,5661,5661,NOX1-PROT,Gene-PROT
43,5662,5662,NOX4-PROT,Gene-PROT
44,5674,5674,NRAS-PROT,Gene-PROT
45,5778,5778,PIK3CA-PROT,Gene-PROT
46,5779,5779,PIK3CB-PROT,Gene-PROT
47,5780,5780,PIK3CD-PROT,Gene-PROT
48,5782,5782,PIK3R1-PROT,Gene-PROT
49,5783,5783,PIK3R2-PROT,Gene-PROT
50,5784,5784,PIK3R3-PROT,Gene-PROT
51,5788,5788,PIM1-PROT,Gene-PROT
52,5821,5821,PLCB1-PROT,Gene-PROT
