Sub_idx,Node_idx,Gene_num,Gene_name,NodeType
0,4447,4447,BCL2-PROT,Gene-PROT
1,4448,4448,BCL2A1-PROT,Gene-PROT
2,4449,4449,BCL2L1-PROT,Gene-PROT
3,4460,4460,BIRC2-PROT,Gene-PROT
4,4461,4461,BIRC3-PROT,Gene-PROT
5,4463,4463,BLNK-PROT,Gene-PROT
6,4482,4482,BTK-PROT,Gene-PROT
7,4531,4531,CARD10-PROT,Gene-PROT
8,4532,4532,CARD11-PROT,Gene-PROT
9,4533,4533,CARD14-PROT,Gene-PROT
10,4559,4559,CCL13-PROT,Gene-PROT
11,4565,4565,CCL19-PROT,Gene-PROT
12,4568,4568,CCL21-PROT,Gene-PROT
13,4577,4577,CCL4-PROT,Gene-PROT
14,4604,4604,CD14-PROT,Gene-PROT
15,4614,4614,CD40-PROT,Gene-PROT
16,4615,4615,CD40LG-PROT,Gene-PROT
17,4641,4641,CFLAR-PROT,Gene-PROT
18,4654,4654,CHUK-PROT,Gene-PROT
19,4726,4726,CSNK2A1-PROT,Gene-PROT
20,4727,4727,CSNK2A2-PROT,Gene-PROT
21,4728,4728,CSNK2A3-PROT,Gene-PROT
22,4729,4729,CSNK2B-PROT,Gene-PROT
23,4747,4747,CXCL1-PROT,Gene-PROT
24,4750,4750,CXCL12-PROT,Gene-PROT
25,4754,4754,CXCL2-PROT,Gene-PROT
26,4755,4755,CXCL3-PROT,Gene-PROT
27,4758,4758,CXCL8-PROT,Gene-PROT
28,4770,4770,CYLD-PROT,Gene-PROT
29,4843,4843,EDA-PROT,Gene-PROT
30,4844,4844,EDA2R-PROT,Gene-PROT
31,4845,4845,EDAR-PROT,Gene-PROT
32,4846,4846,EDARADD-PROT,Gene-PROT
33,5007,5007,GADD45A-PROT,Gene-PROT
34,5008,5008,GADD45B-PROT,Gene-PROT
35,5009,5009,GADD45G-PROT,Gene-PROT
36,5178,5178,ICAM1-PROT,Gene-PROT
37,5217,5217,IKBKB-PROT,Gene-PROT
38,5219,5219,IKBKG-PROT,Gene-PROT
39,5246,5246,IL1B-PROT,Gene-PROT
40,5247,5247,IL1R1-PROT,Gene-PROT
41,5294,5294,IRAK1-PROT,Gene-PROT
42,5297,5297,IRAK4-PROT,Gene-PROT
43,5422,5422,LAT-PROT,Gene-PROT
44,5474,5474,LTA-PROT,Gene-PROT
45,5475,5475,LTB-PROT,Gene-PROT
46,5478,5478,LTBR-PROT,Gene-PROT
47,5500,5500,MAP3K14-PROT,Gene-PROT
48,5507,5507,MAP3K7-PROT,Gene-PROT
49,5597,5597,MYD88-PROT,Gene-PROT
50,5632,5632,NFKB1-PROT,Gene-PROT
51,5633,5633,NFKB2-PROT,Gene-PROT
52,5634,5634,NFKBIA-PROT,Gene-PROT
53,5820,5820,PLAU-PROT,Gene-PROT
54,5829,5829,PLCG1-PROT,Gene-PROT
55,5830,5830,PLCG2-PROT,Gene-PROT
56,5917,5917,PRKCB-PROT,Gene-PROT
57,5922,5922,PRKCQ-PROT,Gene-PROT
58,5946,5946,PTGS2-PROT,Gene-PROT
59,6022,6022,RELA-PROT,Gene-PROT
60,6023,6023,RELB-PROT,Gene-PROT
61,6038,6038,RIPK1-PROT,Gene-PROT
62,6229,6229,SYK-PROT,Gene-PROT
63,6231,6231,TAB1-PROT,Gene-PROT
64,6232,6232,TAB2-PROT,Gene-PROT
65,6233,6233,TAB3-PROT,Gene-PROT
66,6288,6288,TICAM1-PROT,Gene-PROT
67,6289,6289,TICAM2-PROT,Gene-PROT
68,6291,6291,TIRAP-PROT,Gene-PROT
69,6304,6304,TLR4-PROT,Gene-PROT
70,6311,6311,TNF-PROT,Gene-PROT
71,6312,6312,TNFAIP3-PROT,Gene-PROT
72,6315,6315,TNFRSF11A-PROT,Gene-PROT
73,6316,6316,TNFRSF13C-PROT,Gene-PROT
74,6317,6317,TNFRSF1A-PROT,Gene-PROT
75,6320,6320,TNFSF11-PROT,Gene-PROT
76,6321,6321,TNFSF13B-PROT,Gene-PROT
77,6322,6322,TNFSF14-PROT,Gene-PROT
78,6339,6339,TRADD-PROT,Gene-PROT
79,6340,6340,TRAF1-PROT,Gene-PROT
80,6341,6341,TRAF2-PROT,Gene-PROT
81,6342,6342,TRAF3-PROT,Gene-PROT
82,6345,6345,TRAF5-PROT,Gene-PROT
83,6346,6346,TRAF6-PROT,Gene-PROT
84,6376,6376,VCAM1-PROT,Gene-PROT
85,6418,6418,XIAP-PROT,Gene-PROT
86,6426,6426,ZAP70-PROT,Gene-PROT
87,4447,4447,BCL2-PROT,Gene-PROT
88,4448,4448,BCL2A1-PROT,Gene-PROT
89,4449,4449,BCL2L1-PROT,Gene-PROT
90,4460,4460,BIRC2-PROT,Gene-PROT
91,4461,4461,BIRC3-PROT,Gene-PROT
92,4463,4463,BLNK-PROT,Gene-PROT
93,4482,4482,BTK-PROT,Gene-PROT
94,4531,4531,CARD10-PROT,Gene-PROT
95,4532,4532,CARD11-PROT,Gene-PROT
96,4533,4533,CARD14-PROT,Gene-PROT
97,4559,4559,CCL13-PROT,Gene-PROT
98,4565,4565,CCL19-PROT,Gene-PROT
99,4568,4568,CCL21-PROT,Gene-PROT
