Sub_idx,Node_idx,Gene_num,Gene_name,NodeType
0,4330,4330,ADORA1-PROT,Gene-PROT
1,4333,4333,ADORA3-PROT,Gene-PROT
2,4334,4334,ADRA1A-PROT,Gene-PROT
3,4335,4335,ADRA1B-PROT,Gene-PROT
4,4336,4336,ADRA1D-PROT,Gene-PROT
5,4337,4337,ADRA2A-PROT,Gene-PROT
6,4338,4338,ADRA2B-PROT,Gene-PROT
7,4339,4339,ADRA2C-PROT,Gene-PROT
8,4340,4340,ADRB1-PROT,Gene-PROT
9,4341,4341,ADRB2-PROT,Gene-PROT
10,4342,4342,ADRB3-PROT,Gene-PROT
11,4349,4349,AGTR1-PROT,Gene-PROT
12,4353,4353,AKT1-PROT,Gene-PROT
13,4355,4355,AKT2-PROT,Gene-PROT
14,4356,4356,AKT3-PROT,Gene-PROT
15,4395,4395,ATF2-PROT,Gene-PROT
16,4396,4396,ATF4-PROT,Gene-PROT
17,4397,4397,ATF6B-PROT,Gene-PROT
18,4402,4402,ATP1A1-PROT,Gene-PROT
19,4403,4403,ATP1A2-PROT,Gene-PROT
20,4404,4404,ATP1A3-PROT,Gene-PROT
21,4405,4405,ATP1A4-PROT,Gene-PROT
22,4406,4406,ATP1B1-PROT,Gene-PROT
23,4407,4407,ATP1B2-PROT,Gene-PROT
24,4408,4408,ATP1B3-PROT,Gene-PROT
25,4409,4409,ATP1B4-PROT,Gene-PROT
26,4410,4410,ATP2A1-PROT,Gene-PROT
27,4411,4411,ATP2A2-PROT,Gene-PROT
28,4412,4412,ATP2A3-PROT,Gene-PROT
29,4413,4413,ATP2B1-PROT,Gene-PROT
30,4414,4414,ATP2B2-PROT,Gene-PROT
31,4415,4415,ATP2B3-PROT,Gene-PROT
32,4416,4416,ATP2B4-PROT,Gene-PROT
33,4440,4440,BAD-PROT,Gene-PROT
34,4454,4454,BDKRB2-PROT,Gene-PROT
35,4476,4476,BORCS8-MEF2B-PROT,Gene-PROT
36,4489,4489,CACNA1C-PROT,Gene-PROT
37,4490,4490,CACNA1D-PROT,Gene-PROT
38,4492,4492,CACNA1F-PROT,Gene-PROT
39,4496,4496,CACNA1S-PROT,Gene-PROT
40,4514,4514,CALM1-PROT,Gene-PROT
41,4515,4515,CALM2-PROT,Gene-PROT
42,4516,4516,CALM3-PROT,Gene-PROT
43,4517,4517,CALML3-PROT,Gene-PROT
44,4518,4518,CALML4-PROT,Gene-PROT
45,4519,4519,CALML5-PROT,Gene-PROT
46,4520,4520,CALML6-PROT,Gene-PROT
47,4697,4697,CREB1-PROT,Gene-PROT
48,4698,4698,CREB3-PROT,Gene-PROT
49,4699,4699,CREB3L1-PROT,Gene-PROT
50,4700,4700,CREB3L2-PROT,Gene-PROT
51,4701,4701,CREB3L3-PROT,Gene-PROT
52,4702,4702,CREB3L4-PROT,Gene-PROT
53,4703,4703,CREB5-PROT,Gene-PROT
54,4850,4850,EDNRA-PROT,Gene-PROT
55,4851,4851,EDNRB-PROT,Gene-PROT
56,4984,4984,FXYD2-PROT,Gene-PROT
57,5013,5013,GATA4-PROT,Gene-PROT
58,5035,5035,GNA11-PROT,Gene-PROT
59,5036,5036,GNA12-PROT,Gene-PROT
60,5037,5037,GNA13-PROT,Gene-PROT
61,5040,5040,GNAI1-PROT,Gene-PROT
62,5041,5041,GNAI2-PROT,Gene-PROT
63,5042,5042,GNAI3-PROT,Gene-PROT
64,5045,5045,GNAQ-PROT,Gene-PROT
65,5107,5107,GTF2I-PROT,Gene-PROT
66,5108,5108,GTF2IRD1-PROT,Gene-PROT
67,5287,5287,INS-PROT,Gene-PROT
68,5290,5290,INSR-PROT,Gene-PROT
69,5293,5293,IRAG1-PROT,Gene-PROT
70,5303,5303,IRS1-PROT,Gene-PROT
71,5304,5304,IRS2-PROT,Gene-PROT
72,5305,5305,IRS4-PROT,Gene-PROT
73,5335,5335,ITPR1-PROT,Gene-PROT
74,5336,5336,ITPR2-PROT,Gene-PROT
75,5337,5337,ITPR3-PROT,Gene-PROT
76,5356,5356,KCNJ8-PROT,Gene-PROT
77,5358,5358,KCNMA1-PROT,Gene-PROT
78,5359,5359,KCNMB1-PROT,Gene-PROT
79,5360,5360,KCNMB2-PROT,Gene-PROT
80,5361,5361,KCNMB3-PROT,Gene-PROT
81,5362,5362,KCNMB4-PROT,Gene-PROT
82,5363,5363,KCNU1-PROT,Gene-PROT
83,5372,5372,KNG1-PROT,Gene-PROT
84,5489,5489,MAP2K1-PROT,Gene-PROT
85,5490,5490,MAP2K2-PROT,Gene-PROT
86,5513,5513,MAPK1-PROT,Gene-PROT
87,5520,5520,MAPK3-PROT,Gene-PROT
88,5559,5559,MEF2A-PROT,Gene-PROT
89,5560,5560,MEF2B-PROT,Gene-PROT
90,5561,5561,MEF2C-PROT,Gene-PROT
