Sub_idx,Node_idx,Gene_num,Gene_name,NodeType
0,4345,4345,AGAP2-PROT,Gene-PROT
1,4353,4353,AKT1-PROT,Gene-PROT
2,4355,4355,AKT2-PROT,Gene-PROT
3,4356,4356,AKT3-PROT,Gene-PROT
4,4382,4382,ARAF-PROT,Gene-PROT
5,4398,4398,ATG12-PROT,Gene-PROT
6,4401,4401,ATM-PROT,Gene-PROT
7,4450,4450,BCL2L11-PROT,Gene-PROT
8,4452,4452,BCL6-PROT,Gene-PROT
9,4474,4474,BNIP3-PROT,Gene-PROT
10,4477,4477,BRAF-PROT,Gene-PROT
11,4552,4552,CAT-PROT,Gene-PROT
12,4584,4584,CCNB1-PROT,Gene-PROT
13,4585,4585,CCNB2-PROT,Gene-PROT
14,4586,4586,CCNB3-PROT,Gene-PROT
15,4587,4587,CCND1-PROT,Gene-PROT
16,4588,4588,CCND2-PROT,Gene-PROT
17,4593,4593,CCNG2-PROT,Gene-PROT
18,4630,4630,CDK2-PROT,Gene-PROT
19,4633,4633,CDKN1A-PROT,Gene-PROT
20,4634,4634,CDKN1B-PROT,Gene-PROT
21,4636,4636,CDKN2B-PROT,Gene-PROT
22,4637,4637,CDKN2D-PROT,Gene-PROT
23,4654,4654,CHUK-PROT,Gene-PROT
24,4722,4722,CSNK1E-PROT,Gene-PROT
25,4860,4860,EGF-PROT,Gene-PROT
26,4861,4861,EGFR-PROT,Gene-PROT
27,4917,4917,FASLG-PROT,Gene-PROT
28,4922,4922,FBXO25-PROT,Gene-PROT
29,4923,4923,FBXO32-PROT,Gene-PROT
30,4970,4970,FOXO1-PROT,Gene-PROT
31,4971,4971,FOXO3-PROT,Gene-PROT
32,4972,4972,FOXO4-PROT,Gene-PROT
33,4973,4973,FOXO6-PROT,Gene-PROT
34,4997,4997,G6PC1-PROT,Gene-PROT
35,4998,4998,G6PC2-PROT,Gene-PROT
36,4999,4999,G6PC3-PROT,Gene-PROT
37,5002,5002,GABARAP-PROT,Gene-PROT
38,5003,5003,GABARAPL1-PROT,Gene-PROT
39,5004,5004,GABARAPL2-PROT,Gene-PROT
40,5007,5007,GADD45A-PROT,Gene-PROT
41,5008,5008,GADD45B-PROT,Gene-PROT
42,5009,5009,GADD45G-PROT,Gene-PROT
43,5074,5074,GRB2-PROT,Gene-PROT
44,5095,5095,GRM1-PROT,Gene-PROT
45,5148,5148,HOMER1-PROT,Gene-PROT
46,5149,5149,HOMER2-PROT,Gene-PROT
47,5150,5150,HOMER3-PROT,Gene-PROT
48,5151,5151,HRAS-PROT,Gene-PROT
49,5212,5212,IGF1-PROT,Gene-PROT
50,5213,5213,IGF1R-PROT,Gene-PROT
51,5217,5217,IKBKB-PROT,Gene-PROT
52,5220,5220,IL10-PROT,Gene-PROT
53,5272,5272,IL6-PROT,Gene-PROT
54,5276,5276,IL7R-PROT,Gene-PROT
55,5287,5287,INS-PROT,Gene-PROT
56,5290,5290,INSR-PROT,Gene-PROT
57,5303,5303,IRS1-PROT,Gene-PROT
58,5304,5304,IRS2-PROT,Gene-PROT
59,5305,5305,IRS4-PROT,Gene-PROT
60,5370,5370,KLF2-PROT,Gene-PROT
61,5373,5373,KRAS-PROT,Gene-PROT
62,5489,5489,MAP2K1-PROT,Gene-PROT
63,5490,5490,MAP2K2-PROT,Gene-PROT
64,5513,5513,MAPK1-PROT,Gene-PROT
65,5514,5514,MAPK10-PROT,Gene-PROT
66,5515,5515,MAPK11-PROT,Gene-PROT
67,5516,5516,MAPK12-PROT,Gene-PROT
68,5517,5517,MAPK13-PROT,Gene-PROT
69,5518,5518,MAPK14-PROT,Gene-PROT
70,5520,5520,MAPK3-PROT,Gene-PROT
71,5524,5524,MAPK8-PROT,Gene-PROT
72,5528,5528,MAPK9-PROT,Gene-PROT
73,5641,5641,NLK-PROT,Gene-PROT
74,5674,5674,NRAS-PROT,Gene-PROT
75,5720,5720,PCK1-PROT,Gene-PROT
76,5721,5721,PCK2-PROT,Gene-PROT
77,5744,5744,PDPK1-PROT,Gene-PROT
78,5778,5778,PIK3CA-PROT,Gene-PROT
79,5779,5779,PIK3CB-PROT,Gene-PROT
80,5780,5780,PIK3CD-PROT,Gene-PROT
81,5782,5782,PIK3R1-PROT,Gene-PROT
82,5783,5783,PIK3R2-PROT,Gene-PROT
83,5784,5784,PIK3R3-PROT,Gene-PROT
84,5838,5838,PLK1-PROT,Gene-PROT
85,5839,5839,PLK2-PROT,Gene-PROT
86,5840,5840,PLK3-PROT,Gene-PROT
87,5841,5841,PLK4-PROT,Gene-PROT
88,5902,5902,PRKAA1-PROT,Gene-PROT
89,5903,5903,PRKAA2-PROT,Gene-PROT
90,5904,5904,PRKAB1-PROT,Gene-PROT
91,5905,5905,PRKAB2-PROT,Gene-PROT
92,5909,5909,PRKAG1-PROT,Gene-PROT
93,5910,5910,PRKAG2-PROT,Gene-PROT
94,5911,5911,PRKAG3-PROT,Gene-PROT
95,5931,5931,PRMT1-PROT,Gene-PROT
96,5941,5941,PTEN-PROT,Gene-PROT
97,5976,5976,RAF1-PROT,Gene-PROT
98,5977,5977,RAG1-PROT,Gene-PROT
99,5978,5978,RAG2-PROT,Gene-PROT
100,6014,6014,RBL2-PROT,Gene-PROT
101,6092,6092,S1PR1-PROT,Gene-PROT
102,6095,6095,S1PR4-PROT,Gene-PROT
103,6112,6112,SETD7-PROT,Gene-PROT
104,6118,6118,SGK1-PROT,Gene-PROT
105,6119,6119,SGK2-PROT,Gene-PROT
106,6120,6120,SGK3-PROT,Gene-PROT
107,6164,6164,SMAD3-PROT,Gene-PROT
108,6165,6165,SMAD4-PROT,Gene-PROT
109,6184,6184,SOD2-PROT,Gene-PROT
110,6187,6187,SOS1-PROT,Gene-PROT
111,6188,6188,SOS2-PROT,Gene-PROT
112,6211,6211,STAT3-PROT,Gene-PROT
113,6220,6220,STK11-PROT,Gene-PROT
114,6222,6222,STK4-PROT,Gene-PROT
115,6270,6270,TGFB1-PROT,Gene-PROT
116,6271,6271,TGFB2-PROT,Gene-PROT
117,6272,6272,TGFB3-PROT,Gene-PROT
118,6273,6273,TGFBR1-PROT,Gene-PROT
119,6274,6274,TGFBR2-PROT,Gene-PROT
120,6319,6319,TNFSF10-PROT,Gene-PROT
121,6338,6338,TPTEP2-CSNK1E-PROT,Gene-PROT
122,6369,6369,USP7-PROT,Gene-PROT
123,4345,4345,AGAP2-PROT,Gene-PROT
124,4353,4353,AKT1-PROT,Gene-PROT
125,4355,4355,AKT2-PROT,Gene-PROT
126,4356,4356,AKT3-PROT,Gene-PROT
127,4382,4382,ARAF-PROT,Gene-PROT
128,4398,4398,ATG12-PROT,Gene-PROT
129,4401,4401,ATM-PROT,Gene-PROT
130,4450,4450,BCL2L11-PROT,Gene-PROT
131,4452,4452,BCL6-PROT,Gene-PROT
132,4474,4474,BNIP3-PROT,Gene-PROT
133,4477,4477,BRAF-PROT,Gene-PROT
134,4552,4552,CAT-PROT,Gene-PROT
135,4584,4584,CCNB1-PROT,Gene-PROT
136,4585,4585,CCNB2-PROT,Gene-PROT
137,4586,4586,CCNB3-PROT,Gene-PROT
138,4587,4587,CCND1-PROT,Gene-PROT
139,4588,4588,CCND2-PROT,Gene-PROT
140,4593,4593,CCNG2-PROT,Gene-PROT
141,4630,4630,CDK2-PROT,Gene-PROT
142,4633,4633,CDKN1A-PROT,Gene-PROT
143,4634,4634,CDKN1B-PROT,Gene-PROT
144,4636,4636,CDKN2B-PROT,Gene-PROT
145,4637,4637,CDKN2D-PROT,Gene-PROT
146,4654,4654,CHUK-PROT,Gene-PROT
147,4722,4722,CSNK1E-PROT,Gene-PROT
148,4860,4860,EGF-PROT,Gene-PROT
149,4861,4861,EGFR-PROT,Gene-PROT
150,4917,4917,FASLG-PROT,Gene-PROT
151,4922,4922,FBXO25-PROT,Gene-PROT
152,4923,4923,FBXO32-PROT,Gene-PROT
153,4970,4970,FOXO1-PROT,Gene-PROT
154,4971,4971,FOXO3-PROT,Gene-PROT
155,4972,4972,FOXO4-PROT,Gene-PROT
156,4973,4973,FOXO6-PROT,Gene-PROT
157,4997,4997,G6PC1-PROT,Gene-PROT
158,4998,4998,G6PC2-PROT,Gene-PROT
159,4999,4999,G6PC3-PROT,Gene-PROT
160,5002,5002,GABARAP-PROT,Gene-PROT
161,5003,5003,GABARAPL1-PROT,Gene-PROT
162,5004,5004,GABARAPL2-PROT,Gene-PROT
