Sub_idx,Node_idx,Gene_num,Gene_name,NodeType
0,4306,4306,ACTB-PROT,Gene-PROT
1,4307,4307,ACTG1-PROT,Gene-PROT
2,4344,4344,AFP-PROT,Gene-PROT
3,4352,4352,AJUBA-PROT,Gene-PROT
4,4360,4360,AMH-PROT,Gene-PROT
5,4362,4362,AMOT-PROT,Gene-PROT
6,4371,4371,APC-PROT,Gene-PROT
7,4372,4372,APC2-PROT,Gene-PROT
8,4384,4384,AREG-PROT,Gene-PROT
9,4437,4437,AXIN1-PROT,Gene-PROT
10,4438,4438,AXIN2-PROT,Gene-PROT
11,4444,4444,BBC3-PROT,Gene-PROT
12,4460,4460,BIRC2-PROT,Gene-PROT
13,4461,4461,BIRC3-PROT,Gene-PROT
14,4462,4462,BIRC5-PROT,Gene-PROT
15,4464,4464,BMP2-PROT,Gene-PROT
16,4465,4465,BMP4-PROT,Gene-PROT
17,4466,4466,BMP5-PROT,Gene-PROT
18,4467,4467,BMP6-PROT,Gene-PROT
19,4468,4468,BMP7-PROT,Gene-PROT
20,4469,4469,BMP8A-PROT,Gene-PROT
21,4470,4470,BMP8B-PROT,Gene-PROT
22,4471,4471,BMPR1A-PROT,Gene-PROT
23,4472,4472,BMPR1B-PROT,Gene-PROT
24,4473,4473,BMPR2-PROT,Gene-PROT
25,4483,4483,BTRC-PROT,Gene-PROT
26,4581,4581,CCN2-PROT,Gene-PROT
27,4587,4587,CCND1-PROT,Gene-PROT
28,4588,4588,CCND2-PROT,Gene-PROT
29,4589,4589,CCND3-PROT,Gene-PROT
30,4721,4721,CSNK1D-PROT,Gene-PROT
31,4722,4722,CSNK1E-PROT,Gene-PROT
32,4734,4734,CTNNA1-PROT,Gene-PROT
33,4735,4735,CTNNA2-PROT,Gene-PROT
34,4736,4736,CTNNA3-PROT,Gene-PROT
35,4737,4737,CTNNB1-PROT,Gene-PROT
36,4806,4806,DLG1-PROT,Gene-PROT
37,4807,4807,DLG2-PROT,Gene-PROT
38,4808,4808,DLG3-PROT,Gene-PROT
39,4809,4809,DLG4-PROT,Gene-PROT
40,4810,4810,DLG5-PROT,Gene-PROT
41,4836,4836,DVL1-PROT,Gene-PROT
42,4837,4837,DVL2-PROT,Gene-PROT
43,4838,4838,DVL3-PROT,Gene-PROT
44,4924,4924,FBXW11-PROT,Gene-PROT
45,4929,4929,FGF1-PROT,Gene-PROT
46,4977,4977,FRMD1-PROT,Gene-PROT
47,4978,4978,FRMD6-PROT,Gene-PROT
48,4987,4987,FZD1-PROT,Gene-PROT
49,4988,4988,FZD10-PROT,Gene-PROT
50,4989,4989,FZD2-PROT,Gene-PROT
51,4990,4990,FZD3-PROT,Gene-PROT
52,4991,4991,FZD4-PROT,Gene-PROT
53,4992,4992,FZD5-PROT,Gene-PROT
54,4993,4993,FZD6-PROT,Gene-PROT
55,4994,4994,FZD7-PROT,Gene-PROT
56,4995,4995,FZD8-PROT,Gene-PROT
57,4996,4996,FZD9-PROT,Gene-PROT
58,5017,5017,GDF5-PROT,Gene-PROT
59,5018,5018,GDF6-PROT,Gene-PROT
60,5019,5019,GDF7-PROT,Gene-PROT
61,5032,5032,GLI2-PROT,Gene-PROT
62,5106,5106,GSK3B-PROT,Gene-PROT
63,5180,5180,ID1-PROT,Gene-PROT
64,5181,5181,ID2-PROT,Gene-PROT
65,5324,5324,ITGB2-PROT,Gene-PROT
66,5423,5423,LATS1-PROT,Gene-PROT
67,5424,5424,LATS2-PROT,Gene-PROT
