Sub_idx,Node_idx,Gene_num,Gene_name,NodeType
0,4314,4314,ADCY1-PROT,Gene-PROT
1,4316,4316,ADCY2-PROT,Gene-PROT
2,4317,4317,ADCY3-PROT,Gene-PROT
3,4318,4318,ADCY4-PROT,Gene-PROT
4,4319,4319,ADCY5-PROT,Gene-PROT
5,4320,4320,ADCY6-PROT,Gene-PROT
6,4321,4321,ADCY7-PROT,Gene-PROT
7,4322,4322,ADCY8-PROT,Gene-PROT
8,4323,4323,ADCY9-PROT,Gene-PROT
9,4353,4353,AKT1-PROT,Gene-PROT
10,4355,4355,AKT2-PROT,Gene-PROT
11,4356,4356,AKT3-PROT,Gene-PROT
12,4395,4395,ATF2-PROT,Gene-PROT
13,4396,4396,ATF4-PROT,Gene-PROT
14,4397,4397,ATF6B-PROT,Gene-PROT
15,4447,4447,BCL2-PROT,Gene-PROT
16,4514,4514,CALM1-PROT,Gene-PROT
17,4515,4515,CALM2-PROT,Gene-PROT
18,4516,4516,CALM3-PROT,Gene-PROT
19,4517,4517,CALML3-PROT,Gene-PROT
20,4518,4518,CALML4-PROT,Gene-PROT
21,4519,4519,CALML5-PROT,Gene-PROT
22,4520,4520,CALML6-PROT,Gene-PROT
23,4697,4697,CREB1-PROT,Gene-PROT
24,4698,4698,CREB3-PROT,Gene-PROT
25,4699,4699,CREB3L1-PROT,Gene-PROT
26,4700,4700,CREB3L2-PROT,Gene-PROT
27,4701,4701,CREB3L3-PROT,Gene-PROT
28,4702,4702,CREB3L4-PROT,Gene-PROT
29,4703,4703,CREB5-PROT,Gene-PROT
30,4742,4742,CTSD-PROT,Gene-PROT
31,4841,4841,EBAG9-PROT,Gene-PROT
32,4861,4861,EGFR-PROT,Gene-PROT
33,4896,4896,ESR1-PROT,Gene-PROT
34,4897,4897,ESR2-PROT,Gene-PROT
35,4967,4967,FOS-PROT,Gene-PROT
36,5005,5005,GABBR1-PROT,Gene-PROT
37,5006,5006,GABBR2-PROT,Gene-PROT
38,5040,5040,GNAI1-PROT,Gene-PROT
39,5041,5041,GNAI2-PROT,Gene-PROT
40,5042,5042,GNAI3-PROT,Gene-PROT
41,5044,5044,GNAO1-PROT,Gene-PROT
42,5045,5045,GNAQ-PROT,Gene-PROT
43,5046,5046,GNAS-PROT,Gene-PROT
44,5068,5068,GPER1-PROT,Gene-PROT
45,5074,5074,GRB2-PROT,Gene-PROT
46,5095,5095,GRM1-PROT,Gene-PROT
47,5116,5116,HBEGF-PROT,Gene-PROT
48,5151,5151,HRAS-PROT,Gene-PROT
49,5344,5344,JUN-PROT,Gene-PROT
50,5352,5352,KCNJ3-PROT,Gene-PROT
51,5354,5354,KCNJ5-PROT,Gene-PROT
52,5355,5355,KCNJ6-PROT,Gene-PROT
53,5357,5357,KCNJ9-PROT,Gene-PROT
54,5373,5373,KRAS-PROT,Gene-PROT
55,5375,5375,KRT10-PROT,Gene-PROT
56,5376,5376,KRT12-PROT,Gene-PROT
57,5377,5377,KRT13-PROT,Gene-PROT
58,5378,5378,KRT14-PROT,Gene-PROT
59,5379,5379,KRT15-PROT,Gene-PROT
60,5380,5380,KRT16-PROT,Gene-PROT
61,5381,5381,KRT17-PROT,Gene-PROT
62,5382,5382,KRT18-PROT,Gene-PROT
63,5383,5383,KRT19-PROT,Gene-PROT
64,5384,5384,KRT20-PROT,Gene-PROT
65,5385,5385,KRT23-PROT,Gene-PROT
66,5386,5386,KRT24-PROT,Gene-PROT
67,5387,5387,KRT25-PROT,Gene-PROT
68,5388,5388,KRT26-PROT,Gene-PROT
69,5389,5389,KRT27-PROT,Gene-PROT
70,5390,5390,KRT28-PROT,Gene-PROT
71,5391,5391,KRT31-PROT,Gene-PROT
72,5392,5392,KRT32-PROT,Gene-PROT
73,5393,5393,KRT33A-PROT,Gene-PROT
74,5394,5394,KRT33B-PROT,Gene-PROT
75,5395,5395,KRT34-PROT,Gene-PROT
76,5396,5396,KRT35-PROT,Gene-PROT
77,5397,5397,KRT36-PROT,Gene-PROT
78,5398,5398,KRT37-PROT,Gene-PROT
79,5399,5399,KRT38-PROT,Gene-PROT
80,5400,5400,KRT39-PROT,Gene-PROT
81,5401,5401,KRT40-PROT,Gene-PROT
82,5402,5402,KRT9-PROT,Gene-PROT
83,5489,5489,MAP2K1-PROT,Gene-PROT
84,5490,5490,MAP2K2-PROT,Gene-PROT
85,5513,5513,MAPK1-PROT,Gene-PROT
86,5520,5520,MAPK3-PROT,Gene-PROT
87,5579,5579,MMP2-PROT,Gene-PROT
88,5582,5582,MMP9-PROT,Gene-PROT
89,5618,5618,NCOA1-PROT,Gene-PROT
90,5619,5619,NCOA2-PROT,Gene-PROT
91,5620,5620,NCOA3-PROT,Gene-PROT
92,5655,5655,NOS3-PROT,Gene-PROT
93,5674,5674,NRAS-PROT,Gene-PROT
94,5691,5691,OPRM1-PROT,Gene-PROT
95,5763,5763,PGR-PROT,Gene-PROT
96,5778,5778,PIK3CA-PROT,Gene-PROT
97,5779,5779,PIK3CB-PROT,Gene-PROT
98,5780,5780,PIK3CD-PROT,Gene-PROT
99,5782,5782,PIK3R1-PROT,Gene-PROT
100,5783,5783,PIK3R2-PROT,Gene-PROT
101,5784,5784,PIK3R3-PROT,Gene-PROT
102,5821,5821,PLCB1-PROT,Gene-PROT
103,5822,5822,PLCB2-PROT,Gene-PROT
104,5823,5823,PLCB3-PROT,Gene-PROT
105,5824,5824,PLCB4-PROT,Gene-PROT
106,5845,5845,POMC-PROT,Gene-PROT
107,5906,5906,PRKACA-PROT,Gene-PROT
108,5907,5907,PRKACB-PROT,Gene-PROT
109,5908,5908,PRKACG-PROT,Gene-PROT
110,5918,5918,PRKCD-PROT,Gene-PROT
111,5976,5976,RAF1-PROT,Gene-PROT
112,5992,5992,RARA-PROT,Gene-PROT
113,6126,6126,SHC1-PROT,Gene-PROT
114,6127,6127,SHC2-PROT,Gene-PROT
115,6128,6128,SHC3-PROT,Gene-PROT
116,6129,6129,SHC4-PROT,Gene-PROT
117,6187,6187,SOS1-PROT,Gene-PROT
118,6188,6188,SOS2-PROT,Gene-PROT
119,6193,6193,SP1-PROT,Gene-PROT
120,6199,6199,SRC-PROT,Gene-PROT
121,6267,6267,TFF1-PROT,Gene-PROT
122,6269,6269,TGFA-PROT,Gene-PROT
123,4314,4314,ADCY1-PROT,Gene-PROT
124,4316,4316,ADCY2-PROT,Gene-PROT
125,4317,4317,ADCY3-PROT,Gene-PROT
126,4318,4318,ADCY4-PROT,Gene-PROT
127,4319,4319,ADCY5-PROT,Gene-PROT
128,4320,4320,ADCY6-PROT,Gene-PROT
129,4321,4321,ADCY7-PROT,Gene-PROT
130,4322,4322,ADCY8-PROT,Gene-PROT
131,4323,4323,ADCY9-PROT,Gene-PROT
132,4353,4353,AKT1-PROT,Gene-PROT
133,4355,4355,AKT2-PROT,Gene-PROT
134,4356,4356,AKT3-PROT,Gene-PROT
135,4395,4395,ATF2-PROT,Gene-PROT
136,4396,4396,ATF4-PROT,Gene-PROT
137,4397,4397,ATF6B-PROT,Gene-PROT
138,4447,4447,BCL2-PROT,Gene-PROT
139,4514,4514,CALM1-PROT,Gene-PROT
140,4515,4515,CALM2-PROT,Gene-PROT
141,4516,4516,CALM3-PROT,Gene-PROT
142,4517,4517,CALML3-PROT,Gene-PROT
143,4518,4518,CALML4-PROT,Gene-PROT
144,4519,4519,CALML5-PROT,Gene-PROT
145,4520,4520,CALML6-PROT,Gene-PROT
146,4697,4697,CREB1-PROT,Gene-PROT
147,4698,4698,CREB3-PROT,Gene-PROT
