Sub_idx,Node_idx,Gene_num,Gene_name,NodeType
0,4308,4308,ACVR1-PROT,Gene-PROT
1,4309,4309,ACVR1B-PROT,Gene-PROT
2,4310,4310,ACVR1C-PROT,Gene-PROT
3,4311,4311,ACVR2A-PROT,Gene-PROT
4,4312,4312,ACVR2B-PROT,Gene-PROT
5,4360,4360,AMH-PROT,Gene-PROT
6,4361,4361,AMHR2-PROT,Gene-PROT
7,4442,4442,BAMBI-PROT,Gene-PROT
8,4464,4464,BMP2-PROT,Gene-PROT
9,4465,4465,BMP4-PROT,Gene-PROT
10,4466,4466,BMP5-PROT,Gene-PROT
11,4467,4467,BMP6-PROT,Gene-PROT
12,4468,4468,BMP7-PROT,Gene-PROT
13,4469,4469,BMP8A-PROT,Gene-PROT
14,4470,4470,BMP8B-PROT,Gene-PROT
15,4471,4471,BMPR1A-PROT,Gene-PROT
16,4472,4472,BMPR1B-PROT,Gene-PROT
17,4473,4473,BMPR2-PROT,Gene-PROT
18,4636,4636,CDKN2B-PROT,Gene-PROT
19,4648,4648,CHRD-PROT,Gene-PROT
20,4704,4704,CREBBP-PROT,Gene-PROT
21,4743,4743,CUL1-PROT,Gene-PROT
22,4789,4789,DCN-PROT,Gene-PROT
23,4839,4839,E2F4-PROT,Gene-PROT
24,4840,4840,E2F5-PROT,Gene-PROT
25,4887,4887,EP300-PROT,Gene-PROT
26,4963,4963,FMOD-PROT,Gene-PROT
27,4982,4982,FST-PROT,Gene-PROT
28,5017,5017,GDF5-PROT,Gene-PROT
29,5018,5018,GDF6-PROT,Gene-PROT
30,5019,5019,GDF7-PROT,Gene-PROT
31,5075,5075,GREM1-PROT,Gene-PROT
32,5076,5076,GREM2-PROT,Gene-PROT
33,5115,5115,HAMP-PROT,Gene-PROT
34,5138,5138,HJV-PROT,Gene-PROT
35,5180,5180,ID1-PROT,Gene-PROT
36,5181,5181,ID2-PROT,Gene-PROT
37,5182,5182,ID3-PROT,Gene-PROT
38,5183,5183,ID4-PROT,Gene-PROT
39,5203,5203,IFNG-PROT,Gene-PROT
40,5280,5280,INHBA-PROT,Gene-PROT
41,5281,5281,INHBB-PROT,Gene-PROT
42,5282,5282,INHBC-PROT,Gene-PROT
43,5283,5283,INHBE-PROT,Gene-PROT
44,5434,5434,LEFTY1-PROT,Gene-PROT
45,5435,5435,LEFTY2-PROT,Gene-PROT
46,5477,5477,LTBP1-PROT,Gene-PROT
47,5513,5513,MAPK1-PROT,Gene-PROT
48,5520,5520,MAPK3-PROT,Gene-PROT
49,5596,5596,MYC-PROT,Gene-PROT
50,5614,5614,NBL1-PROT,Gene-PROT
51,5625,5625,NEO1-PROT,Gene-PROT
52,5651,5651,NODAL-PROT,Gene-PROT
53,5652,5652,NOG-PROT,Gene-PROT
54,5793,5793,PITX2-PROT,Gene-PROT
55,5871,5871,PPP2CA-PROT,Gene-PROT
