Sub_idx,Node_idx,Gene_num,Gene_name,NodeType
0,4392,4392,ARRB1-PROT,Gene-PROT
1,4393,4393,ARRB2-PROT,Gene-PROT
2,4447,4447,BCL2-PROT,Gene-PROT
3,4475,4475,BOC-PROT,Gene-PROT
4,4483,4483,BTRC-PROT,Gene-PROT
5,4587,4587,CCND1-PROT,Gene-PROT
6,4588,4588,CCND2-PROT,Gene-PROT
7,4638,4638,CDON-PROT,Gene-PROT
8,4719,4719,CSNK1A1-PROT,Gene-PROT
9,4720,4720,CSNK1A1L-PROT,Gene-PROT
10,4721,4721,CSNK1D-PROT,Gene-PROT
11,4722,4722,CSNK1E-PROT,Gene-PROT
12,4723,4723,CSNK1G1-PROT,Gene-PROT
13,4724,4724,CSNK1G2-PROT,Gene-PROT
14,4725,4725,CSNK1G3-PROT,Gene-PROT
15,4743,4743,CUL1-PROT,Gene-PROT
16,4744,4744,CUL3-PROT,Gene-PROT
17,4798,4798,DHH-PROT,Gene-PROT
18,4802,4802,DISP1-PROT,Gene-PROT
19,4854,4854,EFCAB7-PROT,Gene-PROT
20,4901,4901,EVC-PROT,Gene-PROT
21,4902,4902,EVC2-PROT,Gene-PROT
22,4924,4924,FBXW11-PROT,Gene-PROT
23,5012,5012,GAS1-PROT,Gene-PROT
24,5031,5031,GLI1-PROT,Gene-PROT
25,5032,5032,GLI2-PROT,Gene-PROT
26,5033,5033,GLI3-PROT,Gene-PROT
27,5070,5070,GPR161-PROT,Gene-PROT
28,5089,5089,GRK2-PROT,Gene-PROT
29,5090,5090,GRK3-PROT,Gene-PROT
30,5106,5106,GSK3B-PROT,Gene-PROT
31,5134,5134,HHAT-PROT,Gene-PROT
32,5135,5135,HHATL-PROT,Gene-PROT
33,5136,5136,HHIP-PROT,Gene-PROT
34,5216,5216,IHH-PROT,Gene-PROT
35,5292,5292,IQCE-PROT,Gene-PROT
36,5366,5366,KIF3A-PROT,Gene-PROT
37,5367,5367,KIF7-PROT,Gene-PROT
38,5470,5470,LRP2-PROT,Gene-PROT
39,5564,5564,MEGF8-PROT,Gene-PROT
40,5569,5569,MGRN1-PROT,Gene-PROT
41,5585,5585,MOSMO-PROT,Gene-PROT
42,5906,5906,PRKACA-PROT,Gene-PROT
43,5907,5907,PRKACB-PROT,Gene-PROT
44,5908,5908,PRKACG-PROT,Gene-PROT
45,5938,5938,PTCH1-PROT,Gene-PROT
46,5939,5939,PTCH2-PROT,Gene-PROT
47,6130,6130,SHH-PROT,Gene-PROT
48,6170,6170,SMO-PROT,Gene-PROT
49,6173,6173,SMURF1-PROT,Gene-PROT
50,6174,6174,SMURF2-PROT,Gene-PROT
51,6196,6196,SPOP-PROT,Gene-PROT
52,6197,6197,SPOPL-PROT,Gene-PROT
53,6227,6227,SUFU-PROT,Gene-PROT
54,6338,6338,TPTEP2-CSNK1E-PROT,Gene-PROT
55,4392,4392,ARRB1-PROT,Gene-PROT
56,4393,4393,ARRB2-PROT,Gene-PROT
57,4447,4447,BCL2-PROT,Gene-PROT
58,4475,4475,BOC-PROT,Gene-PROT
59,4483,4483,BTRC-PROT,Gene-PROT
60,4587,4587,CCND1-PROT,Gene-PROT
61,4588,4588,CCND2-PROT,Gene-PROT
62,4638,4638,CDON-PROT,Gene-PROT
63,4719,4719,CSNK1A1-PROT,Gene-PROT
64,4720,4720,CSNK1A1L-PROT,Gene-PROT
65,4721,4721,CSNK1D-PROT,Gene-PROT
66,4722,4722,CSNK1E-PROT,Gene-PROT
67,4723,4723,CSNK1G1-PROT,Gene-PROT
68,4724,4724,CSNK1G2-PROT,Gene-PROT
69,4725,4725,CSNK1G3-PROT,Gene-PROT
